landing,roiID,basin,ISO3,continent,initialDamage,subsequentDamage,initialResistance,reactRate,recoverRate,fullRecovery,lon,lat,preEVI,patchSize,coastDistM,speed,trackDist,localWind,bathymetry_mean,alphaDiversity_mean,canopyHeight_mean,stormFreq_mean,totalPrec_value,diversity
Notnamed2011_2011088S10133_2011032918,216,SI,AUS,Oceania,0.032385114,-0.167732326,0.967614886,-0.027955388,0.119916365,Y,131.2791482,-12.11182516,0.372285751,975555.2368,48.5711234,7.0376,91678.37151,43.96831722,9.5501519756839e-05,21,0,0,204.3617261,21
Notnamed2011_2011088S10133_2011032918,222,SI,AUS,Oceania,-0.02990381,-0.187632816,1.02990381,-0.037526563,0.025712893,Y,131.3150808,-12.12080832,0.309727247,975522.4015,1410.172424,7.0376,95679.11645,43.82237737,0.000603489,21,0,0,193.8143468,21
Notnamed2011_2011088S10133_2011032918,224,SI,AUS,Oceania,0.000321398,-0.289396216,0.999678602,-0.032155135,0.083979018,Y,131.325561,-11.2883699,0.320445938,5870705.581,1144.461445,7.0376,44003.48876,42.82074129,4.87899322362052e-05,21,4.92604712,0.100000001,1420.011133,21
Notnamed2011_2011088S10133_2011032918,230,SI,AUS,Oceania,-0.073193755,-0.357253858,1.073193755,-0.039694873,0.191351185,Y,131.3907951,-11.32644068,0.317085902,6848332.184,2131.489172,7.0376,52017.44113,42.68177141,0.00013425,21,2.208193042,0.100000001,1073.97515,21
Notnamed2011_2011088S10133_2011032918,235,SI,AUS,Oceania,-0.179417188,-0.493160259,1.179417188,-0.098632052,0.060542069,Y,131.4947439,-11.39317294,0.326609821,978104.2946,701.2843806,7.0376,65378.13583,42.45844672,0.002060733,21,0,0.100000001,124.983881,21
Notnamed2011_2011088S10133_2011032918,248,SI,AUS,Oceania,-0.04066551,-0.361319343,1.04066551,-0.090329836,0.092905563,Y,131.9304268,-11.2674089,0.368818186,1957069.151,1214.279778,7.0376,70173.55689,41.01400777,7.6514406184118e-05,21,0.400785855,0.100000001,429.9700587,21
Notnamed2011_2011088S10133_2011032918,264,SI,AUS,Oceania,-0.088077059,-0.36476043,1.088077059,-0.12158681,0.056683965,Y,132.0876319,-11.42910555,0.350307257,977980.4931,3294.431659,7.0376,91510.44442,40.759516,-0.001277373,21,0,0.050000001,214.6745742,21
Notnamed2011_2011088S10133_2011032918,268,SI,AUS,Oceania,0.037125296,-0.210278221,0.962874704,-0.07009274,0.026244219,Y,132.1325477,-11.35274868,0.346104138,1956486.217,2012.05444,7.0376,85119.0699,40.56842189,-0.000202324,21,0,0.050000001,555.1343804,21
Notnamed2011_2011088S10133_2011040200,55,SI,AUS,Oceania,-0.030692048,-0.31068399,1.030692048,-0.062136798,0.398295445,Y,123.7782156,-16.28000808,0.104882618,957758.3041,525.7896599,8.262769231,42469.66519,49.53870705,-0.002647335,21,0,0,87.55153295,21
Notnamed2011_2011088S10133_2011040200,70,SI,AUS,Oceania,-0.07970465,-0.426751974,1.07970465,-0.047416886,0.207945925,Y,123.9399123,-16.24407547,0.231748824,957933.5308,463.4672483,8.262769231,37767.07169,50.2724373,-0.002551025,21,0,0,113.4857998,21
Notnamed2011_2011088S10133_2011040200,73,SI,AUS,Oceania,-0.148903503,-0.564557869,1.148903503,-0.062728652,0.307044131,Y,123.9578786,-16.26204178,0.230284498,957845.9645,465.6871628,8.262769231,38280.76472,50.25367641,-0.00277929,21,2.724409449,0,116.9009812,21
Notnamed2011_2011088S10133_2011040200,95,SI,AUS,Oceania,-0.073752046,-0.329941473,1.073752046,-0.065988295,0.049844926,Y,124.3531373,-16.47314577,0.291467081,1913620.01,1210.928048,8.262769231,59359.78236,49.15181398,-0.001938504,21,0.408644401,0.075000003,255.0701902,21
Notnamed2011_2011088S10133_2011040200,99,SI,AUS,Oceania,-0.122735827,-0.450871325,1.122735827,-0.075145221,0.069025374,Y,124.3755954,-16.45517951,0.258304173,1913797.355,273.7895095,8.262769231,58423.09691,49.20684863,-0.002129198,21,0,0.075000003,259.2342406,21
Notnamed2011_2011088S10133_2011040200,102,SI,AUS,Oceania,-0.137089743,-0.361893897,1.137089743,-0.072378779,0.052962297,Y,124.3980531,-16.41475538,0.341027985,957097.8494,484.5877096,8.262769231,55421.45087,49.38195736,-0.003068924,21,0.216535433,0.075000003,133.3342213,21
Notnamed2011_2011088S10133_2011040200,109,SI,AUS,Oceania,-0.050438895,-0.246193562,1.050438895,-0.04103226,0.057814204,Y,124.4190135,-16.25305839,0.28956081,2873669.255,768.3391365,8.262769231,41896.66055,50.10325548,0.000233745,21,2.942332896,0.075000003,436.9081778,21
Notnamed2011_2011088S10133_2011040200,114,SI,AUS,Oceania,-0.112058749,-0.339037184,1.112058749,-0.067807437,0.023459631,Y,124.464529,-15.81827376,0.218579913,4799926.003,4615.492865,8.262769231,14932.02205,42.73854059,-0.000263085,21,2.003139717,0.300000012,1075.478539,21
Notnamed2011_2011088S10133_2011040200,116,SI,AUS,Oceania,-0.076232313,-0.305738816,1.076232313,-0.050956469,0.043749015,Y,124.451952,-16.20814286,0.278847348,958108.3808,3642.240197,8.262769231,41016.58395,50.1634355,0.000365491,21,0,0.075000003,154.7575988,21
Notnamed2011_2011088S10133_2011040200,118,SI,AUS,Oceania,-0.100275928,-0.343871647,1.100275928,-0.057311941,0.087817241,Y,124.451952,-16.41475538,0.300384434,957097.8494,5036.45477,8.262769231,58345.15527,49.41322972,-0.002590355,21,0,0.075000003,130.8222036,21
Notnamed2011_2011088S10133_2011040200,119,SI,AUS,Oceania,-0.025941698,-0.256030065,1.025941698,-0.051206013,0.035378844,Y,124.4654266,-16.08687024,0.313503658,1917391.428,550.2022605,8.262769231,30045.30389,50.43141662,0.001190074,21,0,0.075000003,369.151316,21
Notnamed2011_2011088S10133_2011040200,126,SI,AUS,Oceania,-0.077637721,-0.324730631,1.077637721,-0.054121772,0.105253021,Y,124.4878846,-16.34289015,0.307858869,957450.7509,6780.820047,8.262769231,54258.65515,49.66440314,-0.003860424,21,0.275590551,0.075000003,137.3340496,21
Notnamed2011_2011088S10133_2011040200,127,SI,AUS,Oceania,-0.139962528,-0.346774495,1.139962528,-0.057795749,0.059058219,Y,124.4968678,-15.90271566,0.25889317,959579.3843,572.4166463,8.262769231,12505.10541,50.85740936,-0.000490843,21,0.216535433,0.300000012,206.1926234,21
Notnamed2011_2011088S10133_2011040200,130,SI,AUS,Oceania,-0.090118009,-0.282953822,1.090118009,-0.040421975,0.093223012,Y,124.5058509,-16.50458691,0.246209234,956654.6051,10347.38499,8.262769231,69868.42972,49.27542836,-0.002648729,21,11.38582677,0.075000003,143.2466844,21
Notnamed2011_2011088S10133_2011040200,134,SI,AUS,Oceania,-0.071507466,-0.216579354,1.071507466,-0.043315871,0.006475232,Y,124.5417836,-16.1632271,0.307332798,958326.4134,364.2990351,8.262769231,35420.36063,50.37189461,0.000469098,21,0.196850394,0.075000003,168.7862243,21
Notnamed2011_2011088S10133_2011040200,137,SI,AUS,Oceania,-0.131385815,-0.384344204,1.131385815,-0.048043025,0.224015348,Y,124.5597499,-15.32779388,0.239822916,962274.3271,748.1184139,8.262769231,58291.70404,44.30606562,-0.001975012,21,0,0.300000012,214.0544209,21
Notnamed2011_2011088S10133_2011040200,149,SI,AUS,Oceania,-0.122526955,-0.587344099,1.122526955,-0.293672049,0.046464849,Y,124.6226319,-15.92966512,0.247436294,959450.6861,4843.579292,8.262769231,9193.359978,51.08374601,-0.004001346,21,0,0.300000012,240.5482371,21
Notnamed2011_2011088S10133_2011040200,151,SI,AUS,Oceania,-0.080518457,-0.261150214,1.080518457,-0.052230043,0.075747082,Y,124.6316151,-16.0105135,0.234770039,959063.3181,2650.381138,8.262769231,18185.93948,50.87055098,-0.001006517,21,0,0.075000003,206.8674631,21
Notnamed2011_2011088S10133_2011040200,172,SI,AUS,Oceania,-0.032723159,-0.457714836,1.032723159,-0.114428709,0.049727497,Y,124.7573792,-15.35474334,0.281024086,962150.1639,3126.819212,8.262769231,38591.74796,44.92122133,-0.004644127,21,8.905511811,0.300000012,247.4441157,21
Notnamed2011_2011088S10133_2011040200,180,SI,AUS,Oceania,-0.015270302,-0.226562918,1.015270302,-0.037760486,0.07810302,Y,124.8202613,-15.37270965,0.276093359,962067.2702,4748.481697,8.262769231,32995.42932,45.08274722,-0.003763156,21,0,0.300000012,243.8683315,21
Notnamed2011_2011088S10133_2011040200,181,SI,AUS,Oceania,-0.095483871,-0.340230674,1.095483871,-0.068046135,0.039543933,Y,124.8472108,-15.34576019,0.203117028,962191.5753,1803.016131,8.262769231,29161.48633,45.26184734,-0.003763156,21,0,0.300000012,227.5644105,21
Notnamed2011_2011088S10133_2011040200,185,SI,AUS,Oceania,-0.176237623,-0.398117354,1.176237623,-0.079623471,0.018052601,Y,124.8831434,-15.2110129,0.250081744,962809.9071,233.126671,8.262769231,23693.36311,45.82430912,-0.000667303,21,7.051181102,0.300000012,199.4466215,21
Notnamed2011_2011088S10133_2011040200,188,SI,AUS,Oceania,-0.114101344,-0.412381505,1.114101344,-0.082476301,0.045959566,Y,124.8921265,-15.31881073,0.243201963,962315.6675,1204.789626,8.262769231,23599.60354,45.5078191,-0.005088871,21,0.602362205,0.300000012,223.8745223,21
Notnamed2011_2011088S10133_2011040200,193,SI,AUS,Oceania,-0.017958012,-0.265960891,1.017958012,-0.044326815,0.049931063,Y,124.9280591,-15.2873696,0.263381641,1924920.339,2954.521544,8.262769231,18927.54675,45.74202034,-0.004099846,21,0.497053045,0.300000012,415.3763426,21
Notnamed2011_2011088S10133_2011040200,194,SI,AUS,Oceania,0.042930791,-0.188676638,0.957069209,-0.037735328,0.043238507,Y,124.9370423,-15.31431906,0.308219852,1924672.652,4973.934663,8.262769231,18907.06673,45.68234863,-0.005088871,21,7.141453831,0.300000012,433.0105062,21
Notnamed2011_2011088S10133_2011040200,211,SI,AUS,Oceania,-0.178256974,-0.462116137,1.178256974,-0.077019356,0.105019362,Y,125.0672978,-15.1616055,0.32988434,1926070.583,5316.181921,8.262769231,10448.29871,46.71343417,-0.002425471,21,7.216535433,0.025,350.6943648,21
Notnamed2011_2011088S10133_2011040200,217,SI,AUS,Oceania,-0.109275482,-0.388619951,1.109275482,-0.07772399,0.074759063,Y,125.1077222,-15.06728245,0.282242747,963463.5913,675.648038,8.262769231,20356.9407,47.22568111,-0.00129635,21,6.850393701,0.025,151.5606873,21
Notnamed2011_2011088S10133_2011040200,225,SI,AUS,Oceania,-0.035675391,-0.241703711,1.035675391,-0.040283952,0.124757143,Y,125.1930623,-15.20652127,0.306509245,1925660.847,5912.746722,8.262769231,11106.02416,55.28122398,-0.003386111,21,0,0.025,365.0666418,21
Notnamed2011_2011088S10133_2011040200,237,SI,AUS,Oceania,-0.069691366,-0.300115765,1.069691366,-0.060023153,0.049625706,Y,125.2873852,-14.94151831,0.355380966,964030.5917,691.1489994,8.262769231,39810.1467,48.50661735,-0.003773391,21,0.937007874,0.100000001,124.5215869,21
Notnamed2011_2011088S10133_2011040200,238,SI,AUS,Oceania,0.036708049,-0.250294474,0.963291951,-0.050058895,0.048610353,Y,125.3053516,-14.94151831,0.290583133,964030.5917,691.2263397,8.262769231,38206.67478,48.58851617,-0.003773391,21,0.877952756,0.100000001,129.2905256,21
Notnamed2011_2011088S10133_2011040200,248,SI,AUS,Oceania,-0.037482895,-0.257876384,1.037482895,-0.042979397,0.14293379,Y,125.3772168,-15.16160546,0.290392789,1926070.583,244.5247714,8.262769231,31362.85453,56.14358418,-0.001016907,21,0,0.025,309.2180975,21
Notnamed2011_2011088S10133_2011040200,249,SI,AUS,Oceania,-0.090168395,-0.295008329,1.090168395,-0.059001666,0.016922652,Y,125.3861999,-15.02236669,0.272367477,963666.6245,187.5909521,8.262769231,38057.13778,56.84071601,-0.005907808,21,0.196850394,0.025,134.448878,21
Notnamed2011_2011088S10133_2011040200,250,SI,AUS,Oceania,0.046040476,-0.108500445,0.953959524,-0.018083407,0.129969567,Y,125.4158452,-15.09333418,0.309339191,9633455.691,2031.280829,8.262769231,38153.45083,56.61277127,-0.003901544,21,4.63554335,0.025,1514.44656,21
Notnamed2011_2011088S10133_2011040200,267,SI,AUS,Oceania,0.066458857,-0.122390667,0.933541143,-0.020398445,0.082257828,Y,125.5299304,-14.54625959,0.17002399,965782.3421,2117.709391,8.262769231,23902.84495,51.02940014,-0.003929211,21,0,0.100000001,117.9711113,21
Notnamed2011_2011088S10133_2011040200,268,SI,AUS,Oceania,-0.061501122,-0.23514796,1.061501122,-0.039191327,0.084290093,Y,125.5389135,-14.56422589,0.213349498,965703.7135,3523.685573,8.262769231,21701.4931,51.0317716,-0.003462279,21,0,0.100000001,124.9236671,21
Notnamed2011_2011088S10133_2011040200,274,SI,AUS,Oceania,-0.041315912,-0.213364889,1.041315912,-0.042672978,0.075017787,Y,125.6556945,-14.42049545,0.223363017,966330.0825,1359.929745,8.262769231,37167.77926,51.41716639,-8.25E-05,21,5.637795276,0.100000001,114.4492803,21
Notnamed2011_2011088S10133_2011040200,284,SI,AUS,Oceania,-0.092966257,-0.306421166,1.092966257,-0.061284233,0.061829734,Y,125.7006106,-14.55299684,0.253773206,3862993.036,7874.080284,8.262769231,24461.20436,51.42771511,-0.00067501,21,5.038272816,0.100000001,497.1680035,21
Notnamed2011_2011088S10133_2011040200,292,SI,AUS,Oceania,-0.095204487,-0.324258683,1.095204487,-0.064851737,0.005327462,Y,125.8694935,-14.69358294,0.339061665,4825673.884,7039.396217,8.262769231,29686.92383,59.69001487,0.000548641,21,3.935635793,0.100000001,678.0605113,21
Notnamed2011_2011088S10133_2011040200,294,SI,AUS,Oceania,-0.171728263,-0.356963201,1.171728263,-0.07139264,0.015624296,Y,125.8982402,-14.66688992,0.292230378,6756767.96,2908.085086,8.262769231,33418.18322,59.66511861,0.000548641,21,4.021312395,0.100000001,919.2071184,21
Notnamed2011_2011088S10133_2011040200,302,SI,AUS,Oceania,-0.022666406,-0.44821414,1.022666406,-0.074702357,0.068229901,Y,126.0240038,-14.42049545,0.244353657,966330.0824,237.9154634,8.262769231,8263.345332,54.82978201,-0.001370944,21,0,0.050000001,126.7877324,21
Notnamed2011_2011088S10133_2011040200,313,SI,AUS,Oceania,-0.11378384,-0.452313459,1.11378384,-0.090462692,0.048285413,Y,126.329431,-14.15100086,0.1943544,967488.1308,2188.804639,8.262769231,31301.11199,56.7800414,-0.000403459,21,2.362204724,0.050000001,143.9314796,21
Notnamed2011_2011088S10133_2011040200,315,SI,AUS,Oceania,-0.033920009,-0.34262071,1.033920009,-0.068524142,0.085779529,Y,126.3563804,-14.1060851,0.244356939,967679.0586,859.3606127,8.262769231,27035.8382,58.06994525,-7.77E-05,21,2.429133858,0.050000001,146.1121376,21
Notnamed2011_2011088S10133_2011040200,317,SI,AUS,Oceania,-0.098950144,-0.355889975,1.098950144,-0.059314996,0.080594526,Y,126.392313,-14.01625357,0.148737322,968059.13,109.7191248,8.262769231,22742.03162,59.3149454,-0.00012116,21,0,0.050000001,131.8089675,21
Notnamed2011_2011088S10133_2011040200,326,SI,AUS,Oceania,-0.090683687,-0.371515432,1.090683687,-0.074303086,0.088504724,Y,126.6528245,-14.17795032,0.186690165,967373.2888,207.9376805,8.262769231,15342.6285,68.94694239,-0.000480204,21,0,0.050000001,151.9048378,21
Notnamed2011_2011088S10133_2011040200,338,SI,AUS,Oceania,0.091692489,-0.093693622,0.908307511,-0.013384803,0.037765481,Y,126.9133359,-13.99828726,0.223622826,968134.8588,5840.915575,8.262769231,31337.90723,72.49375511,-0.000302694,21,5.677165354,0.0875,123.7782892,21
Notnamed2011_2011088S10133_2011040200,339,SI,AUS,Oceania,0.085457318,-0.127695789,0.914542682,-0.021282632,0.060792806,Y,126.9357938,-13.98032108,0.226298403,1936420.995,7571.439175,8.262769231,28455.54044,73.74511114,-0.000302694,21,2.381139489,0.125,245.6480195,21
Notnamed2011_2011088S10133_2011040200,342,SI,AUS,Oceania,-0.069267749,-0.428140386,1.069267749,-0.042814039,0.027082497,Y,127.3175778,-13.98032096,0.230606869,968210.4923,1803.366072,8.262769231,38647.89295,69.45804275,-0.003562658,21,6.082677165,0.075000003,121.3251844,21
Notnamed2011_2011280N10268_2011101212,51,EP,MEX,North America,-0.067420067,-0.284469607,1.067420067,-0.056893921,0.072947838,Y,-93.62306634,15.8437465,0.293365922,959860.2533,2287.813316,11.575,53540.33417,53.84002129,0.003828861,5,7.519685039,0,117.9238145,5
Notnamed2011_2011280N10268_2011101212,56,EP,MEX,North America,-0.107698985,-0.349730276,1.107698985,-0.049961468,0.148382585,Y,-93.39848752,15.66408344,0.409607693,960709.7159,1457.857756,11.575,75291.35309,54.55581864,0.002686003,5,9.515748031,0,213.5869381,5
Notnamed2012_2012071S10132_2012031318,5,SI,AUS,Oceania,-0.080716406,-0.326746922,1.080716406,-0.108915641,0.032461692,Y,127.7487691,-14.39354599,0.208718633,966446.8497,4831.53136,18.057,70221.80291,0,-0.000175017,21,7.047244094,0,202.6029807,21
Notnamed2012_2012071S10132_2012031318,6,SI,AUS,Oceania,-0.060155644,-0.326020447,1.060155644,-0.081505112,0.02363891,Y,127.7667354,-14.35761338,0.161714222,966602.2069,2039.185041,18.057,68449.24992,0,0.000767988,21,8.905511811,0,206.8413342,21
Notnamed2012_2012071S10132_2012031318,7,SI,AUS,Oceania,-0.118460298,-0.49633322,1.118460298,-0.165444407,0.039059321,Y,127.7847017,-14.39354599,0.258735665,966446.8497,1408.697967,18.057,66347.63254,0,-0.000347413,21,0,0,206.8413342,21
Notnamed2012_2012071S10132_2012031318,17,SI,AUS,Oceania,-0.035119899,-0.277041178,1.035119899,-0.04617353,0.056605989,Y,128.055993,-14.89121229,0.203003622,4821280.395,7821.209463,18.057,66051.4191,0,0.00022103,21,2.977219167,0,1281.560214,21
Notnamed2012_2012071S10132_2012031318,49,SI,AUS,Oceania,-0.062051812,-0.179310872,1.062051812,-0.035862174,0.015253815,Y,128.269792,-15.2289792,0.215643617,962727.7704,2309.729828,18.057,91893.43322,0,-0.000648342,21,0,0,254.0516475,21
Notnamed2012_2012071S10132_2012031318,111,SI,AUS,Oceania,0.045256418,-0.199222181,0.954743582,-0.09961109,0.419944734,Y,128.8042896,-14.85168691,0.101443842,1928865.506,187.286932,18.057,21832.87672,0,0.001031669,21,0,0,447.2675826,21
Notnamed2012_2012071S10132_2012031318,114,SI,AUS,Oceania,-0.12923365,-0.427430324,1.12923365,-0.213715162,0.259739009,Y,128.9884442,-14.88761939,0.079476692,964272.1701,1381.301454,18.057,9832.687561,0,0.00040573,21,0,0,205.2258919,21
Notnamed2012_2012071S10132_2012031318,134,SI,AUS,Oceania,-0.087845177,-0.331916537,1.087845177,-0.165958269,0.193832786,Y,129.096242,-15.0582993,0.111290784,963504.2453,9486.711124,18.057,30560.45121,0,0.000681518,21,0,0,219.4630392,21
Notnamed2012_2012071S10132_2012031318,215,SI,AUS,Oceania,-0.113175881,-0.342064404,1.113175881,-0.085516101,0.03818628,Y,129.6172649,-14.07913564,0.247175675,967793.3298,186.3055058,18.057,104246.6498,0,0.000135388,21,7.751968504,0,339.9951632,21
Notnamed2012_2012071S10132_2012031318,217,SI,AUS,Oceania,-0.13550985,-0.368631819,1.13550985,-0.073726364,0.082189269,Y,129.6262481,-14.11057658,0.353400847,1935319.979,2348.366717,18.057,102210.9151,0,0.000157793,21,11.74656189,0,674.0305089,21
Notnamed2012_2012071S10132_2012031318,242,SI,AUS,Oceania,-0.135568739,-0.320002588,1.135568739,-0.160001294,0.218934708,Y,129.6981133,-14.76634674,0.138768521,1929625.197,1404.461414,18.057,41609.81032,0,0.001128165,21,0,0,381.5334721,21
Notnamed2012_2012071S10132_2012031318,253,SI,AUS,Oceania,-0.137436115,-0.416045723,1.137436115,-0.059435103,0.108136078,Y,129.7430291,-14.64507427,0.237681884,965348.7101,4513.083584,18.057,48226.44653,0,0.000222247,21,2.74015748,0,203.7465395,21
Notnamed2012_2012071S10132_2012031318,254,SI,AUS,Oceania,-0.020809548,-0.294639543,1.020809548,-0.058927909,0.147955966,Y,129.7430291,-15.17508028,0.134128176,962973.8963,93.66292908,18.057,33803.95279,0,-0.004961741,21,0.75984252,0,154.192968,21
Notnamed2012_2012071S10132_2012031318,257,SI,AUS,Oceania,-0.11785776,-0.311581167,1.11785776,-0.051930194,0.035100604,Y,129.7654868,-14.62261634,0.189526364,1930895.024,3896.058441,18.057,49008.47908,0,0.000433561,21,4.915354331,0,422.7631314,21
Notnamed2012_2012071S10132_2012031318,261,SI,AUS,Oceania,-0.173706388,-0.564884965,1.173706388,-0.282442482,0.061647615,Y,129.796928,-15.23796235,0.170542484,962686.6666,4243.057513,18.057,34321.59713,0,-0.005034508,21,6.850393701,0,136.0147104,21
Notnamed2012_2012071S10132_2012031318,264,SI,AUS,Oceania,-0.145514614,-0.404773356,1.145514614,-0.202386678,0.185524653,Y,129.8328606,-14.53727643,0.114302481,965821.6207,7026.904693,18.057,54561.67761,0,0.000467445,21,0.535433071,0,235.6399364,21
Notnamed2014_2014003N08086_2014010512,1,NI,LKA,Asia,0.062276997,-0.106694304,0.937723003,-0.106694304,0.047429406,Y,79.81466556,7.453481743,0.444670195,989334.9331,143.5262762,6.173333333,53216.77816,22.11255702,0.003254231,1,0,0,31.23374057,1
Notnamed2014_2014003N08086_2014010512,2,NI,LKA,Asia,0.27542667,0,0.72457333,NA,0.080119049,Y,79.81466556,7.435515437,0.446280776,989375.4704,476.8357152,6.173333333,55170.2948,19.59097444,0.003070232,1,0,0,26.54617519,1
Notnamed2014_2014003N08086_2014010512,7,NI,LKA,Asia,0.125597255,-0.11488848,0.874402745,-0.03829616,0.267992412,Y,79.84161502,8.315864416,0.301203871,987274.8191,428.9212707,6.173333333,44906.10823,37.12468371,0.000132496,1,0.736220472,0.064516127,86.39810679,1
Notnamed2014_2014003N08086_2014010512,18,NI,LKA,Asia,-0.011148699,-0.197803613,1.011148699,-0.098901807,0.075510308,Y,80.10512079,9.148303252,0.244727656,2955234.384,688.9034579,6.173333333,71364.67839,25.76701031,6.18048533872599e-05,1,3.32460733,0,336.7260152,1
Notnamed2014_2014003N08086_2014010512,19,NI,LKA,Asia,0.260817747,-0.006611757,0.739182253,-0.003305879,0.130520443,Y,80.12009276,9.223162854,0.259628159,984865.9822,87.88315655,6.173333333,74922.05649,26.08408339,8.04423843213792e-05,1,0,0,128.5563393,1
Notnamed2014_2014003N08086_2014010512,32,NI,LKA,Asia,0.091939991,-0.286181966,0.908060009,-0.026016542,0.328409144,Y,80.35365473,9.555539509,0.257266698,983921.6971,85.26010808,6.173333333,84146.50547,29.39272384,0.005742657,1,2.05511811,0,160.2719371,1
Notnamed2014_2014031S14124_2014020200,7,SI,AUS,Oceania,-0.162545158,-0.346983082,1.162545158,-0.069396616,0.014662393,Y,126.218639,-14.24083219,0.22776504,2901313.451,2488.331182,15.87428571,81707.79139,55.08031087,-0.000148866,21,1.937172775,0.050000001,585.0823818,21
Notnamed2014_2014031S14124_2014020200,51,SI,AUS,Oceania,0.000401561,-0.456169198,0.999598439,-0.0760282,0.053224989,Y,127.919449,-14.51032697,0.175265482,965939.3142,249.0389894,15.87428571,38443.75421,64.8276858,0.002932339,21,0,0,195.7559624,21
Notnamed2014_2014031S14124_2014020200,64,SI,AUS,Oceania,-0.036574241,-0.286907548,1.036574241,-0.286907548,0.326530543,Y,128.1260615,-14.86066993,0.126749995,964392.6393,1368.914971,15.87428571,63809.88351,63.16375796,0.002771626,21,0,0,216.5847453,21
Notnamed2014_2014031S14124_2014020200,105,SI,AUS,Oceania,-0.004499436,-0.101254043,1.004499436,-0.101254043,0.287274627,Y,128.4225056,-14.97745092,0.111907749,963869.0654,4749.551259,15.87428571,62353.12762,65.83276992,0.005363771,21,2.05511811,0,204.2935284,21
Notnamed2014_2014031S14124_2014020200,143,SI,AUS,Oceania,0.203519384,0,0.796480616,NA,0.107042542,Y,128.9345453,-14.86965309,0.127793136,964352.5066,128.0197238,15.87428571,27105.61258,80.02992317,0.000476616,21,0,0,274.5785024,21
Notnamed2014_2014031S14124_2014020200,150,SI,AUS,Oceania,0.133834919,0,0.866165081,NA,0.03814832,Y,129.0423431,-14.94151831,0.250948358,964030.5917,4810.3568,15.87428571,26383.36988,74.30858073,0.000382211,21,0.602362205,0,275.6574256,21
Notnamed2014_2014031S14124_2014020200,197,SI,AUS,Oceania,0.352481957,0,0.647518043,NA,0.438176533,Y,129.329804,-14.86965309,0.097415613,964352.5066,321.7177564,15.87428571,6836.39527,84.40223837,0.00058263,21,0,0,373.6681331,21
Notnamed2014_2014031S14124_2014020200,223,SI,AUS,Oceania,0.172495683,-0.034645493,0.827504317,-0.011548498,0.073076953,Y,129.5498911,-14.88312777,0.156258501,1928584.52,294.8106269,15.87428571,6144.530536,107.604806,0.002368839,21,0,0,847.7573901,21
Notnamed2014_2014031S14124_2014020200,253,SI,AUS,Oceania,0.691749665,0,0.308250335,NA,0.783544887,Y,129.6352312,-14.57320904,0.089644434,965664.3636,347.6734211,15.87428571,39810.55235,85.06981172,0.000331628,21,0,0,376.802274,21
Notnamed2014_2014031S14124_2014020200,254,SI,AUS,Oceania,0.495020294,0,0.504979706,NA,0.594860368,Y,129.6352312,-14.69897318,0.102177254,965110.9733,272.3551392,15.87428571,25860.73802,96.43407139,0.002092657,21,0,0,415.6708148,21
Notnamed2014_2014031S14124_2014020200,257,SI,AUS,Oceania,0.029084847,-0.150123755,0.970915153,-0.037530939,0.095113535,Y,129.6531975,-14.61812481,0.099844156,965467.2582,262.7377006,15.87428571,35027.77237,88.30277511,0.000232857,21,0,0,381.4372011,21
Notnamed2014_2014031S14124_2014020200,305,SI,AUS,Oceania,0.082980086,-0.195088641,0.917019914,-0.02438608,0.114344111,Y,129.9047258,-14.85168678,0.163780077,964432.7483,2693.454975,15.87428571,27522.91594,99.0376986,-0.00049869,21,12.33070866,0,392.3461688,21
Notnamed2015_2015173N20067_2015062300,19,NI,IND,Asia,0.049086359,-0.285671814,0.950913641,-0.285671814,0.20680006,Y,72.25085087,21.73669477,0.174411211,926820.0025,408.2822016,21.40088889,78242.3544,0,0.001889494,10,0,0,159.4644621,10
Notnamed2015_2015173N20067_2015062300,20,NI,IND,Asia,0.092430651,-0.17766039,0.907569349,-0.17766039,0.18877497,Y,72.27330733,22.04661313,0.156323719,3699230.795,2619.629695,21.40088889,48381.55368,0,0.001172348,10,0,0,554.1244576,10
Notnamed2015_2015173N20067_2015062300,23,NI,IND,Asia,0.09022903,-0.192983509,0.90977097,-0.192983509,0.240439981,Y,72.29426903,22.10650132,0.129799943,5546494.442,1667.417995,21.40088889,44571.8286,0,0.002301681,10,2.932591623,0,744.1620905,10
Notnamed2015_2015173N20067_2015062300,29,NI,IND,Asia,0.35564399,0,0.64435601,NA,0.212375513,Y,72.55627807,21.78161053,0.162314758,926530.0452,264.0138524,21.40088889,89616.05859,0,0.000988601,10,0,0,0,10
Notnamed2015_2015173N20067_2015062300,30,NI,IND,Asia,0.154568099,-0.201821814,0.845431901,-0.201821814,0.371051129,Y,72.56526122,21.79957684,0.130141334,926413.9028,4.039401171,21.40088889,88692.96734,0,0.001078556,10,0,0,0,10
Notnamed2015_2015264N24246_2015092104,15,EP,MEX,North America,0.232211861,0,0.767788139,NA,0.269805003,Y,-113.1434575,26.79420981,0.100992035,890636.8327,256.6207338,30.3728,14269.17761,29.83319275,-2.55E-05,5,0,0,49.28354273,5
Notnamed2015_2015264N24246_2015092104,20,EP,MEX,North America,-0.049034585,-0.207975738,1.049034585,-0.207975738,0.209408062,Y,-112.882946,26.48878262,0.1299997,893021.8143,160.5283961,30.3728,24909.91015,59.03195202,0.004401331,5,6.767716535,0.025,50.30504617,5
