sampleID,landing,roiID,year,lon,lat,basin,ISO3,continent,totalDamageDuration,initialDamage,totalDamage,initialResistance,subsequentDamage,reactionTime,reactionRate,recoveryTime,recoveryRate,fullRecovery,windSpeed,trackDist,sideTrack,travelSpeed,rainfall,stormFreq,coastalSlope,coastDist,preEVI,patchSize,canopyHeight,nSpecies
1853,Hubert2006_2006093S15115_2006040706,16,2006,115.4545753,-21.529164,SI,AUS,Oceania,1,0.117969237,0.225791129,0.882030763,0.107821891,1,-0.107821891,1,0.239737897,Y,92.6,3941.126808,1,7.1765,315.2573389,0.324999988,0.001512715,1200.249016,0.135172366,11137927.29,3.207787958,21
3287,Monica2006_2006106S10153_2006041900,60,2006,143.4153877,-12.87539316,SP,AUS,Oceania,2,0.282963995,0.282963995,0.717036005,0,0,NA,2,0.237794862,Y,138.9,43592.02397,0,12.65533333,347.9709024,0,0.001143297,946.3841251,0.316581599,972678.7091,9.708661417,21
646,Clare2006_2006006S11129_2006010909,1,2006,115.4545753,-21.529164,SI,AUS,Oceania,1,0,0.187089859,1,0.243146087,4,-0.060786522,1,0.236004223,Y,138.9,86823.71279,0,13.13236364,249.8745733,0.324999988,0.001512715,1200.249016,0.132180685,11137927.29,3.207787958,21
3337,Monica2006_2006106S10153_2006042312,643,2006,136.5881915,-11.33478237,SP,AUS,Oceania,23,0.423147813,0.788538615,0.576852187,0.365390802,20,-0.01826954,3,0.234279264,Y,250.02,16273.88124,1,13.89,451.7334162,0.075000003,-0.000606458,144.068977,0.319755408,1956609.297,3.785854617,21
3296,Monica2006_2006106S10153_2006042312,95,2006,129.8328606,-13.58506223,SP,AUS,Oceania,1,0.122404939,0.353811356,0.877595061,0.231406417,5,-0.046281283,1,0.220287155,Y,250.02,32487.9811,1,13.89,101.7177714,0,0.000630058,134.6226333,0.192739436,969850.3317,0.736220472,21
1139,Emma2006_2006057S12114_2006022800,3,2006,115.4867655,-21.51718619,SI,AUS,Oceania,1,0.064634794,0.20555116,0.935365206,0.140916366,3,-0.046972122,1,0.217052077,Y,74.08,72004.66277,0,35.5584,62.65337,0.324999988,0.001239486,42.78027046,0.118180749,928228.8607,2.283464567,21
1487,Glenda2006_2006081S14129_2006033003,28,2006,115.4867655,-21.51718619,SI,AUS,Oceania,1,0.105346374,0.208125613,0.894653626,0.102779239,2,-0.05138962,1,0.216348708,Y,185.2,33565.35059,1,19.96044444,44.50930441,0.324999988,0.001239486,42.78027046,0.118564966,928228.8607,2.283464567,21
3306,Monica2006_2006106S10153_2006042312,213,2006,130.5874454,-12.41276071,SP,AUS,Oceania,1,0,0.351048808,1,0.500841771,5,-0.100168354,1,0.214338734,Y,250.02,23429.41368,1,13.89,198.9502409,0,0.001542315,10.84626719,0.327350834,1948884.404,0.500982318,21
3293,Monica2006_2006106S10153_2006041900,67,2006,143.5770844,-13.37844972,SP,AUS,Oceania,2,0.309739282,0.309739282,0.690260718,0,0,NA,2,0.210046522,Y,138.9,22863.0132,1,12.65533333,270.742842,0.150000006,0.001528628,109.0792683,0.185705347,970689.1562,0,21
1854,Hubert2006_2006093S15115_2006040706,17,2006,115.4867655,-21.51718619,SI,AUS,Oceania,1,0.117685746,0.233520699,0.882314254,0.115834953,1,-0.115834953,1,0.209882734,Y,92.6,5887.849966,1,7.1765,26.41663905,0.324999988,0.001239486,42.78027046,0.118383298,928228.8607,2.283464567,21
649,Clare2006_2006006S11129_2006010909,18,2006,115.8820242,-21.14887692,SI,AUS,Oceania,1,0.334754956,0.334754956,0.665245044,0,0,NA,1,0.205143452,Y,138.9,45167.44101,0,13.13236364,20.7014589,0.324999988,0.003658542,55.54518412,0.085067418,930562.1387,0.468503937,21
1485,Glenda2006_2006081S14129_2006033003,15,2006,114.5225739,-22.1250462,SI,AUS,Oceania,1,0.212752605,0.212752605,0.787247395,0,0,NA,1,0.198362882,Y,185.2,58515.31466,0,19.96044444,209.4042593,0.100000001,0.000142171,71.0425005,0.100263075,2772907.759,0,21
650,Clare2006_2006006S11129_2006010909,19,2006,115.8820242,-21.16684323,SI,AUS,Oceania,1,0.008152874,0.135295947,0.991847126,0.127143073,4,-0.031785768,1,0.173983395,Y,138.9,44266.89131,0,13.13236364,21.25194323,0.324999988,0.003589569,558.9171785,0.090670795,930449.2116,6.771653543,21
2756,Larry2006_2006074S13158_2006031918,10,2006,146.0160104,-18.03172367,SP,AUS,Oceania,3,0.167999299,0.370991391,0.832000701,0.202992092,1,-0.202992092,2,0.16407772,Y,185.2,56039.64921,1,25.928,1210.670048,0.074212601,0.001357623,2882.183254,0.4444863,3795042.349,19.68400393,21
3297,Monica2006_2006106S10153_2006042312,118,2006,130.1472709,-11.75699055,SP,AUS,Oceania,6,0,0.244587727,1,0.321851015,8,-0.040231377,2,0.162292665,Y,250.02,73484.83535,0,13.89,194.1003603,0.125,0.002103607,5057.790322,0.370844708,1953666.076,13.01768173,21
2762,Larry2006_2006074S13158_2006031918,18,2006,146.0878759,-18.25181007,SP,AUS,Oceania,2,0.237948659,0.27204377,0.762051341,0.034095112,1,-0.034095112,1,0.15997856,Y,185.2,80017.57202,1,25.928,383.9071567,0.075000003,-0.000589431,245.9636717,0.427043708,1895134.381,8.202357564,21
3331,Monica2006_2006106S10153_2006042312,525,2006,134.3558779,-12.05343463,SP,AUS,Oceania,4,0,0.295389861,1,0.393107886,8,-0.049138486,1,0.157234009,Y,250.02,39636.66977,1,13.89,429.4567662,0,0.000927581,55.24813859,0.290855402,1951536.157,0.078740157,21
1855,Hubert2006_2006093S15115_2006040706,34,2006,115.8820242,-21.16684323,SI,AUS,Oceania,1,0.062440664,0.154060879,0.937559336,0.091620215,1,-0.091620215,1,0.146437382,Y,92.6,46612.80512,1,7.1765,31.01099187,0.324999988,0.003589569,558.9171785,0.090756242,930449.2116,6.771653543,21
2765,Larry2006_2006074S13158_2006031918,21,2006,146.1642324,-18.31918378,SP,AUS,Oceania,1,0.047571333,0.266340392,0.952428667,0.218769058,1,-0.218769058,1,0.145764464,Y,185.2,87889.23532,1,25.928,183.9946221,0.075000003,0.000137508,397.2880959,0.493400996,947199.0792,0.393700787,21
3334,Monica2006_2006106S10153_2006042312,583,2006,135.3619912,-12.24657257,SP,AUS,Oceania,1,0,0.314559853,1,0.506155992,5,-0.101231198,1,0.142795161,Y,250.02,90328.31761,1,13.89,509.2811554,0,-0.000859485,3480.423983,0.329909084,1950120.39,5.055009823,21
2764,Larry2006_2006074S13158_2006031918,20,2006,146.1282998,-17.61849786,SP,AUS,Oceania,4,0.325093757,0.585371825,0.674906243,0.260278069,1,-0.260278069,3,0.138966495,Y,185.2,10434.30719,1,25.928,262.1548849,0.200000003,0.002889074,1750.090258,0.3948017,950963.3543,0,21
3301,Monica2006_2006106S10153_2006042312,171,2006,130.4167659,-11.62673481,SP,AUS,Oceania,4,0,0.469768182,1,0.527957107,4,-0.131989277,3,0.137341189,Y,250.02,74235.49966,0,13.89,304.3877375,0.125,-0.000620214,5998.821262,0.346749524,2931878.107,14.09162304,21
3288,Monica2006_2006106S10153_2006041900,62,2006,143.4827613,-12.87539327,SP,AUS,Oceania,2,0.17758837,0.17758837,0.82241163,0,0,NA,2,0.135232557,Y,138.9,44474.89223,0,12.65533333,693.2019443,0,0.000792538,946.4028943,0.328003802,1945357.428,11.99017682,21
3322,Monica2006_2006106S10153_2006042312,501,2006,133.9201951,-11.77046536,SP,AUS,Oceania,1,0,0.2431751,1,0.280485529,1,-0.280485529,1,0.133915964,Y,250.02,16598.39842,0,13.89,133.7176332,0.100000001,0.000590025,903.5286476,0.214109293,976785.2009,0,21
3313,Monica2006_2006106S10153_2006042312,489,2006,133.7978,-11.8659117,SP,AUS,Oceania,23,0.222973935,0.404865285,0.777026065,0.181891349,20,-0.009094567,3,0.127018332,Y,250.02,24759.41483,0,13.89,888.5990486,0.100000001,0.00016448,3611.60642,0.265833603,7811573.731,3.193817468,21
3285,Monica2006_2006106S10153_2006041900,57,2006,143.3794551,-12.58793226,SP,AUS,Oceania,1,0.216117969,0.216117969,0.783882031,0,0,NA,1,0.125067914,Y,138.9,75592.95101,0,12.65533333,408.9126525,0,0.000835729,687.6336597,0.411642746,973781.9408,17.02755906,21
3300,Monica2006_2006106S10153_2006042312,158,2006,130.3628666,-11.63571806,SP,AUS,Oceania,3,0,0.3249512,1,0.381359884,5,-0.076271977,2,0.124255005,Y,250.02,75983.32072,0,13.89,107.0414414,0.125,-0.000571025,11248.78371,0.350996341,977261.171,0.255905512,21
3330,Monica2006_2006106S10153_2006042312,524,2006,134.2705381,-12.04220559,SP,AUS,Oceania,5,0.010911907,0.276754966,0.989088093,0.265843059,7,-0.03797758,2,0.121586152,Y,250.02,32211.85142,1,13.89,814.971321,0,-0.000116124,167.9013799,0.295511312,3903235.556,5.268172888,21
3303,Monica2006_2006106S10153_2006042312,188,2006,130.4796476,-11.53690338,SP,AUS,Oceania,2,0,0.310749463,1,0.437453679,3,-0.145817893,2,0.099435956,Y,250.02,81153.61158,0,13.89,101.7411916,0.125,-0.000739568,874.6447652,0.363596391,977606.7807,10.59448819,21
1489,Glenda2006_2006081S14129_2006033003,45,2006,115.8820242,-21.16684323,SI,AUS,Oceania,1,0.093361565,0.149021705,0.906638435,0.05566014,1,-0.05566014,1,0.096587721,Y,185.2,42802.08056,1,19.96044444,29.58097224,0.324999988,0.003589569,558.9171785,0.091024815,930449.2116,6.771653543,21
1140,Emma2006_2006057S12114_2006022800,20,2006,115.8820242,-21.16684323,SI,AUS,Oceania,1,0.069626357,0.149365104,0.930373643,0.079738746,2,-0.039869373,1,0.096548745,Y,74.08,21743.38394,0,35.5584,66.96678946,0.324999988,0.003589569,558.9171785,0.091061561,930449.2116,6.771653543,21
2766,Larry2006_2006074S13158_2006031918,24,2006,146.316946,-18.391049,SP,AUS,Oceania,3,0.264110278,0.264110278,0.735889722,0,0,NA,3,0.094672065,Y,185.2,95116.03738,1,25.928,149.0597304,0.075000003,0.001143234,1601.068419,0.443872371,946804.9805,0,21
3315,Monica2006_2006106S10153_2006042312,492,2006,133.8011684,-11.76148208,SP,AUS,Oceania,5,0.07818989,0.349470909,0.92181011,0.271281019,7,-0.038754431,3,0.092524219,Y,250.02,28705.85483,0,13.89,457.2173153,0.100000001,0.000130067,1285.181377,0.226778361,3907268.377,2.102060844,21
3310,Monica2006_2006106S10153_2006042312,269,2006,130.8838895,-11.59978545,SP,AUS,Oceania,4,0,0.341592704,1,0.369401487,4,-0.092350372,3,0.090396792,Y,250.02,73311.62823,0,13.89,113.4245947,0.125,-0.001356367,11376.33202,0.342931902,977387.1836,4.133858268,21
3309,Monica2006_2006106S10153_2006042312,263,2006,130.8479569,-11.58631065,SP,AUS,Oceania,4,0,0.314937362,1,0.378753613,4,-0.094688403,3,0.084748336,Y,250.02,73803.55182,0,13.89,208.8030736,0.125,-0.001356367,7668.43461,0.351648072,1954868.672,14.3064833,21
1138,Emma2006_2006057S12114_2006022800,2,2006,115.4545753,-21.529164,SI,AUS,Oceania,1,0.043058866,0.180741679,0.956941134,0.137682813,1,-0.137682813,1,0.081104844,Y,74.08,74708.32178,0,35.5584,768.7414004,0.324999988,0.001512715,1200.249016,0.134584497,11137927.29,3.207787958,21
3320,Monica2006_2006106S10153_2006042312,499,2006,133.8932457,-11.94563676,SP,AUS,Oceania,10,0.066955021,0.474096332,0.933044979,0.407141312,5,-0.081428262,6,0.080511583,Y,250.02,19842.90809,0,13.89,237.6320392,0.100000001,3.81161007667032e-05,3049.425818,0.232694803,1952316.721,0.864440079,21
3298,Monica2006_2006106S10153_2006042312,133,2006,130.2438396,-11.50546201,SP,AUS,Oceania,1,0,0.171175742,1,0.312617655,4,-0.078154414,1,0.079618499,Y,250.02,95047.8434,0,13.89,434.4456612,0.125,-0.000446237,3869.827705,0.342610955,3910864.49,1.367387033,21
2757,Larry2006_2006074S13158_2006031918,11,2006,146.0444575,-18.01076201,SP,AUS,Oceania,6,0.105420424,0.393126674,0.894579576,0.28770625,1,-0.28770625,5,0.074616726,Y,185.2,53384.14846,1,25.928,1757.871965,0.106209046,0.001299842,1724.802009,0.399928947,5693240.893,12.5735775,21
2760,Larry2006_2006074S13158_2006031918,14,2006,146.0654178,-17.53764948,SP,AUS,Oceania,8,0.276718645,0.595684856,0.723281355,0.318966211,1,-0.318966211,7,0.074123597,Y,185.2,2452.270306,1,25.928,285.184447,0.200000003,0.002072614,2478.244202,0.537247636,951388.5525,15.70866142,21
3304,Monica2006_2006106S10153_2006042312,191,2006,130.4931222,-11.64245531,SP,AUS,Oceania,4,0,0.376473129,1,0.420027926,5,-0.084005585,4,0.066702671,Y,250.02,69524.7227,0,13.89,469.2983089,0.125,-0.000760774,1414.242775,0.309142539,3908934.842,4.044204322,21
3289,Monica2006_2006106S10153_2006041900,63,2006,143.5231855,-12.85742685,SP,AUS,Oceania,1,0.163010651,0.163010651,0.836989349,0,0,NA,1,0.066673912,Y,138.9,47477.99188,0,12.65533333,317.7119047,0,0.001205602,948.6331567,0.36756329,972748.3787,11.0511811,21
2755,Larry2006_2006074S13158_2006031918,6,2006,145.946391,-17.2322221,SP,AUS,Oceania,8,0.287632541,0.474138269,0.712367459,0.186505728,1,-0.186505728,7,0.062813601,Y,185.2,30963.98066,0,25.928,1124.545497,0.075000003,0.001839289,2007.355855,0.446708961,3811910.993,3.902845927,21
3295,Monica2006_2006106S10153_2006042312,91,2006,129.796928,-15.23796235,SP,AUS,Oceania,7,0,0.278394051,1,0.436629777,2,-0.218314888,7,0.059827777,Y,250.02,98027.76728,0,13.89,44.37605267,0,-0.005034508,4243.057513,0.156882544,962686.6666,6.850393701,21
3302,Monica2006_2006106S10153_2006042312,178,2006,130.4372986,-11.74094889,SP,AUS,Oceania,6,0,0.209588473,1,0.286558021,4,-0.071639505,6,0.059614785,Y,250.02,61824.35343,0,13.89,729.3014321,0.125,0.003600258,7423.666999,0.324011497,6838229.335,13.19843049,21
3316,Monica2006_2006106S10153_2006042312,493,2006,133.8123973,-11.73453274,SP,AUS,Oceania,10,0.221898989,0.308048648,0.778101011,0.086149659,7,-0.012307094,3,0.059141251,Y,250.02,28791.69422,0,13.89,127.0940245,0.100000001,0.000453622,323.4305451,0.208537915,976912.6546,0,21
3327,Monica2006_2006106S10153_2006042312,513,2006,134.1447739,-11.97707816,SP,AUS,Oceania,7,0.081797188,0.53853207,0.918202812,0.456734883,2,-0.228367441,7,0.055647821,Y,250.02,17499.05727,1,13.89,445.6972785,0.100000001,0.000420937,1923.280778,0.289581482,2928134.706,3.188481675,21
3325,Monica2006_2006106S10153_2006042312,511,2006,134.1447739,-11.94114526,SP,AUS,Oceania,7,0.05698098,0.482271971,0.94301902,0.425290991,2,-0.212645496,7,0.054664971,Y,250.02,14508.12776,1,13.89,152.8632868,0.100000001,5.78716045824627e-05,1081.544041,0.286142602,976174.5501,0,21
3311,Monica2006_2006106S10153_2006042312,276,2006,130.9078446,-11.48899324,SP,AUS,Oceania,2,0.011582014,0.24556708,0.988417986,0.233985066,4,-0.058496266,2,0.053695574,Y,250.02,85894.09526,0,13.89,306.0580951,0.125,-0.001348473,10557.07332,0.293918259,2933334.869,10.95287958,21
3328,Monica2006_2006106S10153_2006042312,516,2006,134.1986729,-12.09385886,SP,AUS,Oceania,5,0,0.330471988,1,0.453282653,4,-0.113320663,4,0.052435307,Y,250.02,31567.40095,1,13.89,248.3004484,0,-0.001234226,1374.935474,0.273263055,975620.8354,9.25984252,21
3299,Monica2006_2006106S10153_2006042312,147,2006,130.2999843,-11.65967321,SP,AUS,Oceania,2,0,0.298019084,1,0.319704405,3,-0.106568135,2,0.051108846,Y,250.02,77301.14724,0,13.89,344.4328711,0.125,-0.00038501,10005.21824,0.347333687,2931530.85,8.747051114,21
2763,Larry2006_2006074S13158_2006031918,19,2006,146.1013504,-17.71731254,SP,AUS,Oceania,9,0.289217702,0.482548161,0.710782298,0.193330459,1,-0.193330459,8,0.049137116,Y,185.2,20566.40895,1,25.928,156.0178811,0.200000003,0.001315067,1071.09979,0.432953199,950441.0964,0,21
3323,Monica2006_2006106S10153_2006042312,502,2006,133.9471446,-11.92317895,SP,AUS,Oceania,7,0,0.421542274,1,0.428629215,2,-0.214314607,7,0.048560585,Y,250.02,13571.73877,1,13.89,131.444345,0.100000001,-0.000168473,70.77604334,0.268267878,976239.2372,7.535433071,21
3318,Monica2006_2006106S10153_2006042312,496,2006,133.8393467,-11.88724634,SP,AUS,Oceania,7,0.075472587,0.431366834,0.924527413,0.355894247,2,-0.177947124,6,0.045527752,Y,250.02,23074.31416,0,13.89,111.9625458,0.100000001,0.000176751,1387.08085,0.297049323,976368.3233,0.196850394,21
3336,Monica2006_2006106S10153_2006042312,601,2006,135.6696642,-12.06017219,SP,AUS,Oceania,4,0,0.203793451,1,0.366357119,8,-0.04579464,1,0.041203942,Y,250.02,85806.51052,1,13.89,1028.831206,0,-0.000538783,1047.377409,0.324232518,3902927.434,3.410206084,21
3332,Monica2006_2006106S10153_2006042312,526,2006,134.3783359,-12.05792625,SP,AUS,Oceania,4,0,0.278821172,1,0.308562706,5,-0.061712541,3,0.035565683,Y,250.02,39913.99767,1,13.89,229.4863278,0,0.001051304,1118.282715,0.297245746,975751.7449,2.283464567,21
3329,Monica2006_2006106S10153_2006042312,517,2006,134.207656,-12.07589255,SP,AUS,Oceania,8,0,0.339096503,1,0.394688481,4,-0.09867212,6,0.034466206,Y,250.02,30425.44002,1,13.89,245.4316372,0,-0.000993545,1363.619133,0.303112673,975686.3382,0,21
3307,Monica2006_2006106S10153_2006042312,225,2006,130.6114004,-12.51007828,SP,AUS,Oceania,2,0,0.168207915,1,0.198872868,3,-0.066290956,2,0.033655909,Y,250.02,32281.83448,1,13.89,313.8952964,0,0.000718505,1307.984887,0.289678057,2922213.4,0.451570681,21
1488,Glenda2006_2006081S14129_2006033003,41,2006,115.8416,-21.22972548,SI,AUS,Oceania,1,0.156174343,0.156174343,0.843825657,0,0,NA,1,0.033475382,Y,185.2,38932.56559,1,19.96044444,58.45322871,0.324999988,0.005187026,86.33933724,0.100187922,1860106.5,0.068762279,21
3312,Monica2006_2006106S10153_2006042312,480,2006,133.4485795,-11.80190635,SP,AUS,Oceania,6,0,0.125898936,1,0.176417033,5,-0.035283407,5,0.033435099,Y,250.02,40233.14178,0,13.89,236.7725555,0.100000001,-0.000441648,720.6928313,0.291184865,1953346.721,0.118110236,21
3314,Monica2006_2006106S10153_2006042312,491,2006,133.7914364,-11.91419563,SP,AUS,Oceania,22,0.23044928,0.455170311,0.76955072,0.224721031,7,-0.032103004,15,0.030429471,Y,250.02,19681.00641,0,13.89,361.2487085,0.100000001,0.000176751,7080.9379,0.26825606,2928814.61,3.733944954,21
3286,Monica2006_2006106S10153_2006041900,59,2006,143.3929298,-12.87539327,SP,AUS,Oceania,17,0.348880407,0.348880407,0.651119593,0,0,NA,17,0.027024986,Y,138.9,43566.81194,0,12.65533333,797.9631689,0,0.001011182,1326.511622,0.268399519,1945357.428,0,21
2761,Larry2006_2006074S13158_2006031918,17,2006,146.0815872,-17.78917772,SP,AUS,Oceania,20,0.270836004,0.520289878,0.729163996,0.249453874,1,-0.249453874,19,0.024944927,Y,185.2,28525.68431,1,25.928,1525.672732,0.200000003,0.000837791,1176.677038,0.393832828,4750275.798,5.319717203,21
3317,Monica2006_2006106S10153_2006042312,494,2006,133.8213804,-11.84233058,SP,AUS,Oceania,34,0.263802839,0.505210845,0.736197161,0.241408006,8,-0.030176001,26,0.020830172,Y,250.02,24711.37291,0,13.89,119.2941653,0.100000001,9.32647814910026e-05,1062.301469,0.200263565,976529.1409,0,21
3321,Monica2006_2006106S10153_2006042312,500,2006,133.9201952,-11.94563631,SP,AUS,Oceania,33,0.094805259,0.493285589,0.905194741,0.39848033,5,-0.079696066,29,0.018703552,Y,250.02,17418.0401,1,13.89,1342.179574,0.100000001,1.67834649161715e-05,2151.035834,0.255777135,9761583.405,2.458006279,21
2758,Larry2006_2006074S13158_2006031918,12,2006,146.0564346,-17.51070002,SP,AUS,Oceania,20,0.286138232,0.390787474,0.713861768,0.104649243,2,-0.052324621,18,0.018626984,Y,185.2,4170.171931,0,25.928,285.184447,0.200000003,0.002523929,2134.035833,0.38885672,951529.8644,11.25590551,21
3324,Monica2006_2006106S10153_2006042312,503,2006,133.9785855,-11.91868734,SP,AUS,Oceania,58,0.235355097,0.529676244,0.764644903,0.294321147,39,-0.007546696,19,0.018543818,N,250.02,10627.7838,1,13.89,267.2176962,0.100000001,-6.19E-05,1065.123032,0.263239193,1952510.782,2.173228346,21
2759,Larry2006_2006074S13158_2006031918,13,2006,146.0564346,-17.63646416,SP,AUS,Oceania,24,0.375705243,0.47907616,0.624294757,0.103370917,1,-0.103370917,23,0.018245187,Y,185.2,11994.77894,1,25.928,264.4875666,0.200000003,0.00140949,8164.954865,0.415278844,950868.6087,10.93700787,21
3319,Monica2006_2006106S10153_2006042312,497,2006,133.8685424,-11.91981041,SP,AUS,Oceania,58,0.22298896,0.51326568,0.77701104,0.290276721,7,-0.041468103,51,0.007107638,N,250.02,20971.71096,0,13.89,935.0181705,0.100000001,0.000131418,1866.302239,0.240987632,7810165.524,6.798822375,21
3326,Monica2006_2006106S10153_2006042312,512,2006,134.1537571,-11.95911157,SP,AUS,Oceania,58,0.363040012,0.564380386,0.636959988,0.201340375,30,-0.006711346,28,0.001725056,N,250.02,16611.35446,1,13.89,149.0251336,0.100000001,0.00037938,1130.347137,0.322331863,976109.7671,2.74015748,21
1274,Felapi2005_2005026S20040_2005012718,2,2005,43.27119981,-22.1819395,SI,MDG,Africa,1,0.492900045,0.492900045,0.507099955,0,0,NA,1,0.562382387,Y,64.82,69170.19147,1,14.816,408.3596387,0.050000001,-1.04E-05,352.9895576,0.281834341,923920.5568,0,5
4666,Roke2005_2005071N06152_2005031618,141,2005,125.480523,11.10962505,WP,PHL,Asia,1,0.189514829,0.236912736,0.810485171,0.047397906,4,-0.011849477,1,0.502529045,Y,83.34,74941.03064,0,32.10133333,222.1926074,0.100000001,0.000623707,62.10918169,0.377366513,1958135.464,0.701375246,4
4702,Sanvu2005_2005222N14131_2005081118,12,2005,121.8692957,18.25796863,WP,PHL,Asia,1,0,0.437948477,1,0.55969497,4,-0.139923742,1,0.388355648,Y,74.08,20994.0005,0,23.15,621.4178428,0.275000006,0.003556949,839.7610064,0.371403932,3790112.271,7.329076621,4
2606,Kaitak2005_2005301N13117_2005110106,25,2005,106.4901381,17.6808012,WP,VNM,Asia,3,0.478146421,0.905744062,0.521853579,0.427597641,1,-0.427597641,2,0.344666008,Y,101.86,46169.76563,0,18.057,425.6150188,0.100000001,0.001906361,1525.25758,0.299395275,1901268.786,1.624015748,6
4701,Sanvu2005_2005222N14131_2005081118,7,2005,121.5998016,18.34443131,WP,PHL,Asia,1,0,0.416989437,1,0.503418647,4,-0.125854662,1,0.333925466,Y,74.08,42729.25027,0,23.15,1774.858954,0.275000006,0.004461827,2066.071132,0.437161548,7576552.779,11.25269872,4
3724,Notnamed2005_2005324N08085_2005112109,29,2005,80.03924438,9.645371038,NI,LKA,Asia,1,0.068376703,0.256928886,0.931623297,0.188552183,1,-0.188552183,1,0.320607044,Y,40.744,61364.74221,0,15.02177778,454.1340035,0,0.000219913,419.36689,0.358675543,983660.7997,2.480314961,1
4632,Roke2005_2005071N06152_2005031618,1,2005,121.0563203,10.87606298,WP,PHL,Asia,1,0.079795218,0.3410437,0.920204782,0.261248482,2,-0.130624241,1,0.313544822,Y,83.34,73392.6075,0,32.10133333,21.22436758,0.025,-0.000161126,149.8002363,0.366360961,979843.308,0,4
4648,Roke2005_2005071N06152_2005031618,47,2005,123.4188895,10.9479282,WP,PHL,Asia,1,0,0.245670691,1,0.309606941,2,-0.154803471,1,0.312776242,Y,83.34,57001.74254,0,32.10133333,52.11978163,0.075000003,0.001277819,82.06097781,0.242847994,979606.4011,0,4
4650,Roke2005_2005071N06152_2005031618,63,2005,123.8949966,11.8821761,WP,PHL,Asia,1,0.124461774,0.254729605,0.875538226,0.130267831,3,-0.04342261,1,0.301981395,Y,83.34,137310.1982,1,32.10133333,71.73483698,0.100000001,0.001307582,33.38237418,0.306110528,976386.507,0,4
3722,Notnamed2005_2005260N20091_2005091803,5,2005,85.2943888,19.57175493,NI,IND,Asia,3,0.098853163,0.356010357,0.901146837,0.257157194,3,-0.085719065,1,0.296150839,Y,57.0416,67214.07062,1,14.52357895,274.2588371,0.096774191,0.003316418,2076.653074,0.169782026,940117.3507,0,10
4642,Roke2005_2005071N06152_2005031618,40,2005,123.041597,10.92097874,WP,PHL,Asia,1,0.403799403,0.403799403,0.596200597,0,0,NA,1,0.290786984,Y,83.34,17800.42675,0,32.10133333,66.92065304,0.075000003,0.001525807,85.42188026,0.228901713,979695.4218,0,4
4667,Roke2005_2005071N06152_2005031618,142,2005,125.5269359,11.1395688,WP,PHL,Asia,1,0,0.163143902,1,0.197949319,4,-0.04948733,1,0.287241406,Y,83.34,80430.68464,0,32.10133333,417.7606945,0.100000001,0.00039896,1725.354591,0.441489604,2936886.802,4.02617801,4
4659,Roke2005_2005071N06152_2005031618,94,2005,124.5417836,10.98386081,WP,PHL,Asia,1,0.213217592,0.213217592,0.786782408,0,0,NA,1,0.285233737,Y,83.34,28585.20865,0,32.10133333,70.37743399,0.050000001,0.007129097,2010.621736,0.371882203,979487.3698,0,4
4660,Roke2005_2005071N06152_2005031618,96,2005,124.5597499,10.99733547,WP,PHL,Asia,1,0.206837392,0.206837392,0.793162608,0,0,NA,1,0.273443434,Y,83.34,26432.16885,0,32.10133333,14.80928704,0.081188605,0.006158896,964.3696115,0.355989285,1958885.261,5.587426326,4
4664,Roke2005_2005071N06152_2005031618,128,2005,125.0089075,10.87606298,WP,PHL,Asia,1,0,0.287931737,1,0.392164433,4,-0.098041108,1,0.264399969,Y,83.34,28216.73665,0,32.10133333,174.2904407,0.075000003,0.002772688,1135.713233,0.377749176,979843.308,3.196850394,4
4633,Roke2005_2005071N06152_2005031618,11,2005,122.39481,11.59471521,WP,PHL,Asia,1,0.013519539,0.202878578,0.986480461,0.18935904,4,-0.04733976,1,0.264247969,Y,83.34,86163.44682,1,32.10133333,135.9733586,0.100000001,-0.002340943,7112.179126,0.39240718,977404.9336,3.220472441,4
3723,Notnamed2005_2005298N12088_2005102800,8,2005,80.95552597,15.83476335,NI,IND,Asia,1,0.227312975,0.227312975,0.772687025,0,0,NA,1,0.255222475,Y,48.8928,77281.65775,1,11.42066667,270.4950649,0,0.001562382,5251.991246,0.192371517,959902.9506,0.468503937,10
4649,Roke2005_2005071N06152_2005031618,54,2005,123.5266873,10.85809667,WP,PHL,Asia,1,0.01183493,0.193850767,0.98816507,0.182015837,2,-0.091007918,1,0.234380553,Y,83.34,70295.06275,0,32.10133333,46.0976166,0.075000003,0.001917237,249.9985904,0.289316616,979902.2938,8.905511811,4
4644,Roke2005_2005071N06152_2005031618,42,2005,123.095496,11.48691737,WP,PHL,Asia,1,0,0.167852423,1,0.195639535,2,-0.097819768,1,0.223193051,Y,83.34,58254.67152,1,32.10133333,107.5610048,0.100000001,-0.000477411,4356.64767,0.319662471,977780.502,10.78346457,4
4661,Roke2005_2005071N06152_2005031618,102,2005,124.7663624,10.36402327,WP,PHL,Asia,1,0.14446865,0.296751393,0.85553135,0.152282743,4,-0.038070686,1,0.210706204,Y,83.34,73671.53457,0,32.10133333,66.21340787,0.050000001,0.007158367,252.8391435,0.430025153,981486.6277,9.090551181,4
4657,Roke2005_2005071N06152_2005031618,81,2005,124.3306796,10.14393599,WP,PHL,Asia,2,0,0.23663763,1,0.345559544,3,-0.115186515,1,0.192849292,Y,83.34,110711.0872,0,32.10133333,178.1923415,0.050000001,0.00036379,180.8820507,0.310672867,1964337.768,9.248031496,4
