"landing","trackDist","coastDist","category","side","mangrovePxl","ID","stormName","stormYear","intensity","basin","preEVI","bathymetry_mean","center_centerLon","center_centerLat","totalPrec_total","elevation_mean","stormFrequency_mean","landingYear","landingMonth","landingDay","landingDOY","landingLat","landingLon","landingWindMax","landingSpeed","landingSpeed0","landingPressure","landingWindMaxRMW","landingCat","landingWindMaxLocal","landingWindMaxLocal2","ISO3Fixed","incomeFixed","continent","country","ISO3","income","region"
"Nate2017_2017277N11279_2017100512",10,5,"c1","wl",3,"2017277N11279","Nate",2017,0.263605536748691,"NAt",0.217389174620007,0.000411893033075299,-83.5304941248823,13.719230889621,118.175380158892,0.858267716535433,0.428571432828903,2017,10,5,278,13.9,-83.5,57.0416,14.3169376575801,14.816,999,20,"TC",52.1794356625348,45.0209668337447,0,0,"North America","Nicaragua","NIC","LMC","Central America"
"Nate2017_2017277N11279_2017100512",15,10,"c1","wl",3,"2017277N11279","Nate",2017,0.113932009739115,"NAt",0.376726738250308,-7.0121760849204e-05,-83.6382919589657,13.8270287239404,124.004199538511,2.27165354330709,0.428571432828903,2017,10,5,278,13.9,-83.5,57.0416,14.3169376575801,14.816,999,20,"TC",55.9962377590127,48.8377689302227,0,0,"North America","Nicaragua","NIC","LMC","Central America"
"Nate2017_2017277N11279_2017100512",15,15,"c1","wl",3,"2017277N11279","Nate",2017,0.113932009739115,"NAt",0.376726738250308,-7.0121760849204e-05,-83.6382919589657,13.8270287239404,124.004199538511,2.27165354330709,0.428571432828903,2017,10,5,278,13.9,-83.5,57.0416,14.3169376575801,14.816,999,20,"TC",55.9962377590127,48.8377689302227,0,0,"North America","Nicaragua","NIC","LMC","Central America"
"Nate2017_2017277N11279_2017100512",45,5,"c1","sr",3,"2017277N11279","Nate",2017,0.150205665277219,"NAt",0.247445411222012,0.000501893287435456,-83.2574010716989,14.2761833314753,565.401734664393,2.71518489378442,0.214285716414452,2017,10,5,278,13.9,-83.5,57.0416,14.3169376575801,14.816,999,20,"TC",54.9111286112392,62.0695974400292,0,0,"North America","Nicaragua","NIC","LMC","Central America"
"Nate2017_2017277N11279_2017100512",90,5,"c1","sr",3,"2017277N11279","Nate",2017,0.286127319502078,"NAt",0.236564255615599,0.000356254180602007,-82.7759092862202,14.3660178955506,0,5.56299212598425,0.238095238804817,2017,10,5,278,13.9,-83.5,57.0416,14.3169376575801,14.816,999,20,"TC",50.1173700848441,57.2758389136342,0,0,"North America","Nicaragua","NIC","LMC","Central America"
"Nate2017_2017277N11279_2017100512",95,5,"c1","sr",3,"2017277N11279","Nate",2017,0.257719719537443,"NAt",0.207821746813036,0.00040853546208167,-82.7519543534803,14.38098873765,0,4.54819672131148,0.238095238804817,2017,10,5,278,13.9,-83.5,57.0416,14.3169376575801,14.816,999,20,"TC",49.6836451393714,56.8421139681615,0,0,"North America","Nicaragua","NIC","LMC","Central America"
"Nepartak2003_2003316N11141_2003111318",20,5,"c1","wl",1,"2003316N11141","Nepartak",2003,0.366898231817092,"WP",0.500910194861389,-0.000186674163621029,124.77085395676,11.9226003169349,147.838427375345,27.3385826771654,0.261904776096344,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",67.112203512125,52.4629010444957,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",25,5,"c1","wl",1,"2003316N11141","Nepartak",2003,0.218021756096789,"WP",0.456394524368442,0.000480630726614106,124.806786568133,11.8687013997548,162.749115057553,22.7952755905512,0.261904776096344,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",75.7309720030366,61.0816695354072,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",40,5,"c1","sr",1,"2003316N11141","Nepartak",2003,0.214267312580419,"WP",0.477847751427317,0.00861101860920667,124.923567555064,12.5514214656433,410.80562729181,5.38506876227898,0.380952388048172,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",83.2558233488184,97.9051258164477,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",5,5,"c1","sr",1,"2003316N11141","Nepartak",2003,0.153416381408527,"WP",0.452769077406095,0.073968495382944,125.435607266998,12.2639601258049,222.497710889928,18.1181102362205,0.309523820877075,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",0.303291637431585,14.9525941050609,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",50,5,"c1","sr",1,"2003316N11141","Nepartak",2003,0.226154298133543,"WP",0.433473912080341,0.0102360233918129,125.022382236312,12.6592194541544,440.072408264758,3.45669291338583,0.310508072786913,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",82.7881259270537,97.437428394683,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",50,5,"c1","wl",1,"2003316N11141","Nepartak",2003,0.164565273035337,"WP",0.337985595576827,0.0181856425142347,125.022382236294,11.7070046482097,181.575164170359,2.9251968503937,0.238095238804817,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",82.7881259270537,68.1388234594243,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",55,5,"c1","wl",1,"2003316N11141","Nepartak",2003,0.238212755424537,"WP",0.393443334932282,0.0260472343953571,124.923546707517,11.617179737939,358.838131923302,10.988188976378,0.250328091625858,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",82.0070464907416,67.3577440231122,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",65,5,"c1","wl",1,"2003316N11141","Nepartak",2003,0.430195733227334,"WP",0.422195288659587,0.00707422232939474,125.471539878373,11.6351394252557,230.978642317828,2.21653543307087,0.238095238804817,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",79.9787093332065,65.3294068655771,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nepartak2003_2003316N11141_2003111318",80,5,"c1","wl",1,"2003316N11141","Nepartak",2003,0.178206922164313,"WP",0.414297684013364,0.0899217015140592,124.896618096528,11.4015774507165,139.475246863272,10.9488188976378,0.261904776096344,2003,11,13,317,12.15,124.925,83.34,29.2986049352587,27.78,990,40,"TC",76.5621800288185,61.9128775611891,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nida2004_2004134N07132_2004051700",25,5,"c3","wl",1,"2004134N07132","Nida",2004,0.273871355175927,"WP",0.493726284379865,0.00032282589205666,124.321696314701,13.5934667495558,323.483115461761,73.0826771653543,0.452380955219269,2004,5,17,138,14.025,124.225,166.68,13.1960158613674,12.964,940,15,"h3",160.277245835424,153.67923790474,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nida2004_2004134N07132_2004051700",5,5,"c3","wl",1,"2004134N07132","Nida",2004,0.26748509661701,"WP",0.560810517211555,0.00383617295308188,124.339662620361,13.8809276411506,187.490945314894,56.6968503937008,0.452380955219269,2004,5,17,138,14.025,124.225,166.68,13.1960158613674,12.964,940,15,"h3",27.1044195301913,20.5064115995076,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nida2004_2004134N07132_2004051700",70,5,"c3","wl",1,"2004134N07132","Nida",2004,0.181579505287688,"WP",0.49576849190643,0.0319743318707619,124.07016803514,13.2521069407943,251.913272887585,25.6535433070866,0.452380955219269,2004,5,17,138,14.025,124.225,166.68,13.1960158613674,12.964,940,15,"h3",112.874425837955,106.276417907271,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Nida2004_2004134N07132_2004051700",85,5,"c3","wl",1,"2004134N07132","Nida",2004,0.277472668396671,"WP",0.334610330550798,0.0156776177942922,123.54914517036,13.5934667495707,208.995690428042,9.04724409448819,0.380952388048172,2004,5,17,138,14.025,124.225,166.68,13.1960158613674,12.964,940,15,"h3",103.653526719413,97.0555187887295,0,0,"Asia","Philippines","PHL","LMC","Southeastern Asia"
"Noel2007_2007297N18300_2007103012",30,5,"c1","sr",2,"2007297N18300","Noel",2007,0.0670517192967046,"NAt",0.359892600422833,0.0449879220779221,-76.4787202372466,21.2021969051085,445.1797847673,5.16535433070866,0.0476190485060215,2007,10,30,303,20.8,-76.8,65.1904,10.4064316611328,14.816,999,35,"TC",64.6668028577992,69.8700186883656,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Noel2007_2007297N18300_2007103012",55,5,"c1","sr",2,"2007297N18300","Noel",2007,0.087219999634068,"NAt",0.296341153980496,0.0129124248496994,-76.859003994383,21.3249698736215,695.053469541961,3.31847968545216,0.0476190485060215,2007,10,30,303,20.8,-76.8,65.1904,10.4064316611328,14.816,999,35,"TC",63.92918698333,69.1324028138964,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Noel2007_2007297N18300_2007103012",90,5,"c1","sr",2,"2007297N18300","Noel",2007,0.283911597231971,"NAt",0.249417573892403,0.0101432163436354,-77.1524556076203,21.6423717030419,172.907153073479,2.83858267716535,0.238095238804817,2007,10,30,303,20.8,-76.8,65.1904,10.4064316611328,14.816,999,35,"TC",59.6359721088369,64.8391879394033,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Nora2021_2021236N12265_2021082821",75,5,"c1","sr",1,"2021236N12265","Nora",2021,0.142093415196028,"EP",0.338498515810475,0.0715626613704072,-104.560054926129,19.1450558678241,77.6786433425604,2.84872298624754,0.380952388048172,2021,8,28,240,19.8,-105.3,122.232,29.889454154755,27.78,976,30,"h1",100.639335319013,115.58406239639,0,0,"North America","Mexico","MEX","UMC","Central America"
"Olaf2003_2003276N12262_2003100708",5,5,"c1","wl",2,"2003276N12262","Olaf",2003,0.190240267422771,"EP",0.435002623798451,0.077671191011236,-104.622936996022,19.1630215189363,183.492130608652,5.42125984251969,0.380952388048172,2003,10,7,280,19.2,-104.6,81.488,11.1319490793277,11.112,997,20,"TC",0.0245832785730015,0,0,0,"North America","Mexico","MEX","UMC","Central America"
"Paloma2008_2008311N14278_2008110900",10,5,"c4","sr",1,"2008311N14278","Paloma",2008,0.27313692011882,"NAt",0.283601727283735,0.000487917737789203,-77.8082257650421,20.7081245066728,128.619447500565,2.55402750491159,0.119047619402409,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",113.669181796463,113.669181796463,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",10,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.286034675153563,"NAt",0.28625169482278,0.000522723091076357,-78.122636114483,20.7620227249312,78.1811808361727,4.83464566929134,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",113.669181796463,113.669181796463,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",100,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.305256846432077,"NAt",0.277051845925659,0.000182241864202491,-78.5717937565514,21.4716912451502,133.07797535541,3.34381139489194,0.0714285746216774,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",75.4147962821132,75.4147962821132,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",15,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.227964901846668,"NAt",0.355189118575991,0.000184085621219172,-78.1495845031016,20.797954500117,330.443484291376,7.7787610619469,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",136.996133462854,136.996133462854,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",20,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.224022035175303,"NAt",0.281139135901882,0.000257543281121187,-78.1944999086577,20.8278996391758,300.833517205481,2.98165137614679,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",137.560983556829,137.560983556829,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",20,5,"c4","sr",1,"2008311N14278","Paloma",2008,0.283127573200323,"NAt",0.241751910786544,0.000485139186295503,-77.7453436951556,20.6901575022072,77.9452890508315,2.30314960629921,0.119047619402409,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",137.560983556829,137.560983556829,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",25,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.169191210690643,"NAt",0.430708529271344,-7.1390134529148e-05,-78.2259423720096,20.8518533560561,383.405551742105,5.70108161258604,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",132.510696964248,132.510696964248,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",30,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.192094109873751,"NAt",0.38057298644248,0.000190493114171479,-78.2484002542576,20.8698205589749,18.428203234953,1.71653543307087,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",126.259714842888,126.259714842888,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",35,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.134936616148013,"NAt",0.355911240353319,0.000349450549450549,-78.293316018467,20.914736489418,314.625838717292,2.46221786064769,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",120.085886787977,120.085886787977,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",40,5,"c4","sr",1,"2008311N14278","Paloma",2008,0.339335211180165,"NAt",0.212807374699648,0.000417790956263899,-77.4668659570617,20.672193289894,147.704904662862,0.994094488188976,0.119047619402409,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",114.359989767534,114.359989767534,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",40,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.0883333384444627,"NAt",0.320700681695799,0.000548515656771045,-78.3472143961827,20.9461783643479,309.694179574181,1.9724680432645,0.095238097012043,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",114.359989767534,114.359989767534,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",50,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.157615986498113,"NAt",0.288148655863448,0.000414484210526316,-78.4280618689987,21.00157392891,238.9943875612,1.43905635648755,0.0754176045509533,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",104.468813941362,104.468813941362,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",55,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.119126236424358,"NAt",0.279191910012502,0.000220250521920668,-78.4639959224502,21.0404999211492,181.526846250833,3.55206286836935,0.0714285746216774,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",100.235932621562,100.235932621562,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",70,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.148246492334607,"NAt",0.350209240063726,0.00228414312617703,-78.6081352291423,21.0944062484379,323.943656678293,6.5,0.077696700410255,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",89.7667636018748,89.7667636018748,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",80,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.170703562703781,"NAt",0.165445124764157,0.000396055514974434,-78.6486847863366,21.1976799814165,265.745773181728,3.86037364798427,0.0892331457246274,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",84.2087000321955,84.2087000321955,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",85,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.15116799291638,"NAt",0.274007035221088,0.000175333514838007,-78.5178948394921,21.3279608038379,133.042784174751,6.61689587426326,0.0714285746216774,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",81.7551585366634,81.7551585366634,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",90,5,"c4","sr",1,"2008311N14278","Paloma",2008,0.273089446463354,"NAt",0.404483421781215,0.0298472962066182,-77.3656661939337,20.1511099319184,386.837500620823,9.87081967213115,0.111126704291534,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",79.4849437569335,79.4849437569335,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",90,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.334691423664049,"NAt",0.29900127490887,0.000406831395348837,-78.5358611451821,21.3848512242065,210.901875656726,4.08256880733945,0.0714285746216774,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",79.4849437569335,79.4849437569335,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Paloma2008_2008311N14278_2008110900",95,5,"c4","wl",1,"2008311N14278","Paloma",2008,0.31515776982767,"NAt",0.288180658274861,0.000273526824978012,-78.558318257936,21.4312665706422,272.193231708863,3.04523107177974,0.0714285746216774,2008,11,9,314,20.7,-78,138.5296,0,3.704,970,15,"h2",77.3773923838078,77.3773923838078,1,1,"North America","Cuba","CUB","UMC","Caribbean"
"Pamela2021_2021283N14258_2021101312",40,5,"c1","wl",1,"2021283N14258","Pamela",2021,0.192718735317232,"EP",0.214807107307829,0.00252886297376093,-107.000477616536,23.9540363316605,88.1085207172469,2.80078636959371,0.173647474009953,2021,10,13,286,23.7,-106.7,105.9344,45.1732438106655,37.04,989,30,"h1",103.447454070733,80.8608321654,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",30,5,"c5","wl",2,"2015293N13266","Patricia",2015,0.229000399729219,"EP",0.383294273281364,0.00800056074766355,-105.215825083526,19.6481117725533,116.020028387331,21.1889763779528,0.333333343267441,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",133.167967284113,120.861533743436,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",40,5,"c5","sr",2,"2015293N13266","Patricia",2015,0.333054370932849,"EP",0.472790880638818,0.0867938902147971,-104.622936996022,19.1630215189363,184.925929439769,5.42125984251969,0.380952388048172,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",113.519743356853,125.82617689753,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",45,5,"c5","sr",2,"2015293N13266","Patricia",2015,0.35779038078856,"EP",0.49334018781633,0.0766685878962536,-104.587004384625,19.145055213289,19.5610448500689,1.12992125984252,0.380952388048172,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",105.956774381039,118.263207921716,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",5,5,"c5","wl",2,"2015293N13266","Patricia",2015,0.343431781603911,"EP",0.476958751935088,0.0279949066213922,-105.00022941533,19.4055661496352,225.0326609892,31.6444007858546,0.37954907631593,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",33.300107313254,20.9936737725774,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",5,5,"c5","sr",2,"2015293N13266","Patricia",2015,0.343431781603911,"EP",0.476958751935088,0.0312035338662179,-105.00022941533,19.4055661496352,225.0326609892,31.6444007858546,0.37954907631593,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",33.300107313254,45.6065408539306,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",50,5,"c5","wl",2,"2015293N13266","Patricia",2015,0.134558931121066,"EP",0.440161695481659,0.011255732946299,-105.359555528979,19.8277748294135,114.789332408531,4.60629921259843,0.333333343267441,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",99.4896665271977,87.1832329865211,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",55,5,"c5","wl",2,"2015293N13266","Patricia",2015,0.547157189527801,"EP",0.397520428812573,0.012822623345367,-105.377521834668,19.8457411351131,113.497535645728,4.24803149606299,0.333333343267441,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",93.897082290175,81.5906487494984,0,0,"North America","Mexico","MEX","UMC","Central America"
"Patricia2015_2015293N13266_2015102323",95,5,"c5","sr",2,"2015293N13266","Patricia",2015,0.405782934156392,"EP",0.317666683569691,0.0390086220169361,-104.173779353954,18.9653921563565,181.837035803701,1.94488188976378,0.380952388048172,2015,10,23,296,19.4,-105,179.2736,24.6128670813532,35.188,946,10,"h3",66.6520700411393,78.9585035818159,0,0,"North America","Mexico","MEX","UMC","Central America"
"Paul2010_2010084S09138_2010032912",20,5,"c1","wl",1,"2010084S09138","Paul",2010,0.366021701215433,"SP",0.397763763385182,-0.000248897411313519,136.161491759387,-13.1314127180679,682.981221606685,5.32416502946955,0.404761910438538,2010,3,29,88,-13.35,135.97,129.64,8.26164190539275,9.26,971,11,"h1",121.912021123514,117.781200170817,1,1,"Oceania","Australia","AUS","HIC","Australasia"
"Paula2010_2010284N14278_2010101112",15,10,"c2","wl",1,"2010284N14278","Paula",2010,0.380474776648794,"NAt",0.504685259370315,-0.000123671860334147,-83.4047299850986,15.0008274982065,353.691312436496,6.95275590551181,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",4.91162913718656,0,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",15,5,"c2","wl",1,"2010284N14278","Paula",2010,0.177663477194238,"NAt",0.445736160070913,-0.000123671860334147,-83.3059103132918,14.8750628173904,789.517904578938,2.85732984293194,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",4.91162913718656,0,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",20,10,"c2","wl",1,"2010284N14278","Paula",2010,0.31380021543541,"NAt",0.513611223047013,6.46339575917042e-05,-83.4406625964667,14.9948385956641,109.227094380996,7.18503937007874,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",18.9032734869265,10.4737829186161,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",20,5,"c2","wl",1,"2010284N14278","Paula",2010,0.14482025326416,"NAt",0.253541578559275,6.46339575917042e-05,-83.1234201076825,14.666864942421,614.110380974938,5.03344810624692,0.223215748376277,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",18.9032734869265,10.4737829186161,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",30,5,"c2","wl",1,"2010284N14278","Paula",2010,0.140654881268257,"NAt",0.453785192046804,0.000460564751703992,-83.2969321510206,14.6894113985059,133.716618141474,4.71653543307087,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",48.1737478574438,39.7442572891334,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",35,5,"c2","wl",1,"2010284N14278","Paula",2010,0.109096579389333,"NAt",0.347502108994777,0.000411139240506329,-83.3328559181693,14.6624613825236,253.824644189722,4.77165354330709,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",57.8373026891606,49.4078121208502,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",5,5,"c2","wl",1,"2010284N14278","Paula",2010,0.381469452830974,"NAt",0.386710006559822,0.000556862745098039,-83.1891358230832,14.9678894634215,265.090302923614,5.8996062992126,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",1.69004128205122e-14,0,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",5,5,"c2","sr",1,"2010284N14278","Paula",2010,0.374487039951772,"NAt",0.468547008685992,0.00051425395060748,-83.1711680112407,14.9768722899705,139.412295055389,8.0511811023622,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",1.69004128205122e-14,8.42949056831042,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101112",65,5,"c2","wl",1,"2010284N14278","Paula",2010,0.126989732410823,"NAt",0.188176374515366,0.000508412582297001,-83.2849444204265,14.2642065714197,351.225339523016,2.86220472440945,0.214285716414452,2010,10,11,284,15,-83.2,73.3392,16.8589811366208,16.668,1004,60,"TC",73.2831274233959,64.8536368550855,0,0,"North America","Honduras","HND","LMC","Central America"
"Paula2010_2010284N14278_2010101415",10,5,"c2","sr",9,"2010284N14278","Paula",2010,0.25007912158094,"NAt",0.491073056035106,-0.000468744098205855,-84.1683020688978,22.5451784518301,382.494580975701,9.51622418879056,0.119047619402409,2010,10,14,287,22.7,-83.9,89.6368,14.1851241652706,16.668,1000,5,"TC",83.328200844296,90.4207629269313,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Paula2010_2010284N14278_2010101415",15,5,"c2","sr",9,"2010284N14278","Paula",2010,0.282228596367797,"NAt",0.342977612256548,0.00116895510368432,-84.2760958107006,22.4688225099397,182.820979054769,5.35952848722986,0.119047619402409,2010,10,14,287,22.7,-83.9,89.6368,14.1851241652706,16.668,1000,5,"TC",66.3049488125191,73.3975108951544,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Paula2010_2010284N14278_2010101415",20,5,"c2","sr",9,"2010284N14278","Paula",2010,0.256999993916986,"NAt",0.36284336320803,0.000256690837178642,-84.3749183646078,22.4113392642434,573.936844369477,4.53616352201258,0.119047619402409,2010,10,14,287,22.7,-83.9,89.6368,14.1851241652706,16.668,1000,5,"TC",54.5322613305025,61.6248234131378,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Paula2010_2010284N14278_2010101415",25,5,"c2","sr",9,"2010284N14278","Paula",2010,0.318698804907805,"NAt",0.412890564921621,-0.000102426113806793,-84.3389802012446,22.3879738001869,224.988227118698,7.41929133858268,0.119047619402409,2010,10,14,287,22.7,-83.9,89.6368,14.1851241652706,16.668,1000,5,"TC",46.4976654700266,53.5902275526619,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Paula2010_2010284N14278_2010101415",30,5,"c2","sr",9,"2010284N14278","Paula",2010,0.268240913685349,"NAt",0.477630078540302,-0.000312873563218391,-84.3928767976276,22.3071250128507,92.0394120983049,9.2244094488189,0.119047619402409,2010,10,14,287,22.7,-83.9,89.6368,14.1851241652706,16.668,1000,5,"TC",40.7139869412173,47.8065490238526,0,0,"North America","Cuba","CUB","UMC","Caribbean"
"Paula2010_2010284N14278_2010101415",35,5,"c2","sr",9,"2010284N14278","Paula",2010,0.311295608298218,"NAt",0.365148365117642,1.77963156065346e-05,-84.3928783339356,22.2532252173362,278.450479866477,3.97112860892389,0.119047619402409,2010,10,14,287,22.7,-83.9,89.6368,14.1851241652706,16.668,1000,5,"TC",36.3508743071838,43.4434363898191,0,0,"North America","Cuba","CUB","UMC","Caribbean"
