ID,damage,damage_lwr,damage_upr,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
7829,0.24634179,0.17254273,0.35170579,78.02626562,28.43767102,14.00237148,224.8613952,0.190951604,5.771574838
783,0.205864914,0.144223198,0.293852608,105.0035413,56.90937522,22.95465398,659.5206022,0.02426333,6.003442262
7830,0.241833161,0.16960136,0.344827883,120.3220691,24.52898199,10.66291176,102.5144763,0.21443248,5.454792291
7831,0.267448199,0.18752683,0.381430962,88.06141151,32.66219383,11.9117662,169.0507381,0.233441718,5.959771698
7832,0.090094341,0.0630857,0.128666089,70.15760883,23.24714096,14.75350782,131.2203383,0.204494594,7.873008871
7833,0.238484188,0.167227581,0.340103634,82.22639477,30.02288466,10.92210909,184.8105525,0.180943575,6.261133772
7834,0.261264556,0.183205075,0.372583393,101.9593438,29.40743176,11.67311827,157.7314753,0.183388757,6.117978185
7835,0.140469778,0.098450582,0.200422973,100.0693583,38.96592971,15.09546437,306.8933278,0.207892704,5.087020455
7836,0.241634159,0.169275541,0.344923233,75.67013474,29.54877941,10.75648549,98.51123946,0.220529767,5.430311893
7837,0.291564252,0.204474834,0.415746581,124.2448609,27.02758189,16.20748119,102.8553486,0.203918712,5.70442055
7838,0.184320927,0.12925482,0.26284671,100.1212783,39.33694156,11.94700602,125.7533046,0.174375839,5.403489323
7839,0.170322139,0.119419483,0.242922094,103.177614,33.99779073,14.9159245,177.3459189,0.207594767,5.331933108
784,0.221032273,0.154973695,0.315248764,110.0436941,49.2068616,22.99080939,552.0336904,0.015141884,5.454792291
7840,0.317614902,0.222733541,0.452914391,98.76514773,32.3262504,19.5787232,173.9599917,0.217118238,5.208825578
7841,0.141434108,0.099056852,0.201940668,63.26186739,12.5736716,16.13249453,109.3710161,0.222758685,6.752631746
