sampleID,landing,stormID,stormName,stormYear,category,landingLat,landingLon,basin,continent,ISO3,region,cellCenterLat,cellCenterLon,damage,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
360,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.57233364,35.28068535,0.403222767,100.0731933,63.73360533,12.64627948,185.9717484,0.00311255,5
361,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.53640103,35.31661796,0.353820621,95.46272117,63.55237302,12.64627948,164.14818,0.002460768,5
362,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.47052458,35.39447235,0.29819147,87.04345778,63.19122246,12.64627948,271.3215764,0.002379623,5
363,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.44657017,35.41543265,0.2756996,84.83425558,62.98299074,12.64627948,289.7282715,0.001834375,5
364,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.38368694,35.46034841,0.259685503,80.08138394,62.32710638,12.64627948,284.1090469,0.00105664,5
365,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.34775499,35.48729787,0.190332713,77.50336427,61.94115678,12.64627948,555.6209424,0.000781955,5
366,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.73411311,34.90929574,0.440283077,160.6954062,63.67151582,12.64627948,526.4803466,0.001955367,5
367,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.71606409,35.1010223,0.149254606,127.053677,64.11693617,12.64627948,143.0687295,0.002063129,5
368,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-19.3148166,35.52622525,0.177831841,74.59328291,61.65303905,12.64627948,440.9541163,0.000426667,5
369,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-20.2101372,34.71474569,0.117509435,108.122585,55.58853213,12.64627948,338.6641576,0.001937545,5
370,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-20.25505326,34.74169618,0.249383835,104.1416606,55.2218495,12.64627948,139.4813205,0.001968245,5
371,Idai2019_2019063S18038_2019031500,2019063S18038,Idai,2019,c4,-19.7,34.8,SI,Africa,MOZ,Eastern Africa,-20.38680482,34.6758188,0.157521894,93.14389059,53.02837326,12.64627948,654.1573652,0.002299921,5
372,Ike2008_2008245N17323_2008090806,2008245N17323,Ike,2008,c4,21.1,-76.5,NAt,North America,CUB,Caribbean,21.20219691,-76.47872024,0.324396265,169.8209718,53.77930609,22.50211262,214.8446207,0.043417005,5
373,Ike2008_2008245N17323_2008090806,2008245N17323,Ike,2008,c4,21.1,-76.5,NAt,North America,CUB,Caribbean,21.31299149,-76.84702841,0.412414019,140.3828055,51.12923562,22.50211262,197.5082739,0.041525667,5
374,Ike2008_2008245N17323_2008090806,2008245N17323,Ike,2008,c4,21.1,-76.5,NAt,North America,CUB,Caribbean,20.89676971,-75.67023431,0.247457611,86.34397362,57.2240452,22.50211262,304.5823535,0.133381308,5
375,Ike2008_2008245N17323_2008090806,2008245N17323,Ike,2008,c4,21.1,-76.5,NAt,North America,CUB,Caribbean,21.33694451,-76.88296102,0.466664158,135.6319919,50.81671308,22.50211262,67.67249054,0.043001619,5
376,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.77446064,-83.08384122,0.312130662,109.6880901,60.8106469,14.09099752,176.634584,0.004892428,5
377,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.61636642,-83.26751186,0.330050988,98.5962616,60.45888118,14.09099752,110.2967417,-0.001396941,5
378,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.70238374,-82.73997667,0.336876385,98.92887995,60.56810219,14.09099752,38.4375186,0.002045613,5
379,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.95391391,-83.22505865,0.220643269,107.8101666,60.27211758,14.09099752,157.9149272,0.006318871,5
380,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.98984539,-83.19811747,0.137532897,106.2101243,60.12989163,14.09099752,56.68600012,0.00749873,5
381,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.98984654,-83.08732525,0.139427363,104.5065969,60.04223998,14.09099752,92.76813893,0.017587003,5
382,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.65466796,-83.0867642,0.206666829,98.95034614,60.94285566,14.09099752,104.7183469,0.004645209,5
383,Ike2008_2008245N17323_2008090918,2008245N17323,Ike,2008,c4,22.7,-83.3,NAt,North America,CUB,Caribbean,22.73856467,-83.24601139,0.269881807,105.2375795,60.32441185,14.09099752,130.4809332,0.003858938,5
384,Ingrid2005_2005063S12141_2005031221,2005063S12141,Ingrid,2005,c5,-11.2376,132.277,SP,Oceania,AUS,Australasia,-11.43002215,132.0795366,0.320045584,76.55456948,32.07748077,17.36687006,274.4118374,0.001487135,5
385,Ingrid2005_2005063S12141_2005031221,2005063S12141,Ingrid,2005,c5,-11.2376,132.277,SP,Oceania,AUS,Australasia,-11.51900079,132.3301709,0.322715034,74.80527717,30.59845385,17.36687006,529.0860908,0.0018548,5
386,Ingrid2005_2005063S12141_2005031221,2005063S12141,Ingrid,2005,c5,-11.2376,132.277,SP,Oceania,AUS,Australasia,-11.21800149,131.9933088,0.403424551,57.2278016,33.27348437,17.36687006,114.561306,0.001123851,5
387,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.42595707,130.6562037,0.217702962,130.0887799,38.68207873,9.158623559,620.9922058,-0.001663693,5
388,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.20003518,130.4302402,0.373844012,124.2447573,38.29836492,9.158623559,140.2488424,0.001306661,5
389,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.46237693,130.6244103,0.247991592,130.2839016,38.54435719,9.158623559,579.9893161,-0.001689475,5
390,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.49352114,130.6997668,0.216317743,121.1449818,38.03199408,9.158623559,516.9022945,-0.001316916,10
391,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.57513612,130.4797742,0.192248788,122.7444611,38.25117642,9.158623559,693.9438578,-0.001316916,5
392,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.59934726,130.5362155,0.178705753,119.5366589,37.84237684,9.158623559,345.1873479,-0.003671924,5
393,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.67913839,130.567983,0.254042117,110.3338819,37.05434876,9.158623559,241.3313284,0.003146235,5
394,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.38689081,130.3296616,0.387741475,122.0193683,38.98915852,9.158623559,369.187138,0.000512461,5
395,Ingrid2005_2005063S12141_2005031315,2005063S12141,Ingrid,2005,c5,-11.3318,130.496,SP,Oceania,AUS,Australasia,-11.40367095,130.4033268,0.350690983,134.0335825,39.10048457,9.158623559,738.7390262,0.000724629,5
396,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-20.8838749,116.2727914,0.167063871,69.14006054,44.74552728,30.74799736,36.63632513,-0.000271768,5
397,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-21.20726746,115.8416,0.229081558,46.15674737,44.68798853,30.74799736,18.63510408,0.003011793,5
398,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-21.28811624,115.7517707,0.195619518,44.51748463,44.27641406,30.74799736,39.03451705,0.003385234,5
399,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-21.35099791,115.661937,0.28054608,42.99364903,43.94237528,30.74799736,17.5307341,0.004259245,5
400,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-21.36896421,115.6439707,0.224051525,42.64402311,43.84425501,30.74799736,17.09875066,0.00364315,5
401,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-21.49472835,115.5182065,0.32068456,40.33359153,43.16329738,30.74799736,13.67814159,0.00401,5
402,Inigo2003_2003088S07131_2003040806,2003088S07131,Inigo,2003,c5,-20.94,116.16,SI,Oceania,AUS,Australasia,-21.53065969,115.4702949,0.292606081,39.62207136,42.97036495,30.74799736,12.3769574,0.000825946,5
403,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.48566892,-83.54846043,0.433740775,195.7921387,73.96678468,14.70514798,141.58539,0.000537242,5
404,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.71923138,-83.52151097,0.689094588,210.311747,74.60818169,14.70514798,459.9559056,0.000555781,5
405,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.82702872,-83.63829196,0.415699302,188.3427527,72.22818352,14.70514798,144.4957771,0.000569471,10
406,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.82702872,-83.63829196,0.415699302,188.3427527,72.22818352,14.70514798,144.4957771,0.000569471,15
407,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.46770261,-83.54846043,0.407264194,196.197281,73.8540336,14.70514798,282.8436146,0.000518391,5
408,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.91686034,-83.48557417,0.477472139,177.3754274,71.03528753,14.70514798,317.1967926,0.000874413,5
409,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.94380722,-83.45862471,0.526484284,171.8997575,70.43797577,14.70514798,473.511335,0.000733239,5
410,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.21617433,-83.56642674,0.150085795,149.5935107,68.14219955,14.70514798,116.9603462,0.000413704,5
411,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.01268083,-83.41071813,0.337444492,159.251376,68.91540889,14.70514798,581.5465851,0.00044942,5
412,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,13.62939936,-83.60235935,0.525195338,206.0137155,74.09789204,14.70514798,151.2539998,-0.000263439,5
413,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.09652331,-83.53049412,0.371105859,148.6502894,66.96644188,14.70514798,172.8639723,0.000472854,10
414,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.15940502,-83.27896585,0.266962205,136.9631997,65.92166859,14.70514798,378.3816621,0.000519332,5
415,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.1953378,-83.26998341,0.289549887,133.3238472,65.25478512,14.70514798,576.202822,0.00052202,5
416,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.2462428,-83.25501141,0.375301016,128.5268568,64.34848558,14.70514798,581.6997506,0.000512173,5
417,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.288166,-83.2789601,0.189762859,125.8231235,63.64856081,14.70514798,584.8526146,0.00056143,5
418,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,12.89278083,-83.53049412,0.245875552,112.0774974,62.43592289,14.70514798,121.7871069,0.000995784,5
419,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.33008528,-83.29693215,0.310379163,123.0299306,62.96721438,14.70514798,198.18567,0.000379159,5
420,Iota2020_2020318N16289_2020111703,2020318N16289,Iota,2020,c4,13.6,-83.5,NAt,North America,NIC,Central America,14.40195051,-82.75794298,0.196026602,103.7645851,61.09119896,14.70514798,0,0.000292628,5
421,Irene2011_2011233N15301_2011082205,2011233N15301,Irene,2011,c3,18.1,-65.8,NAt,North America,PRI,Caribbean,18.39047037,-65.7618178,0.127739181,102.1525964,42.09135971,26.32507895,342.5881246,0.024493387,5
422,Iris2001_2001278N12302_2001100906,2001278N12302,Iris,2001,c4,16.2,-89.9,NAt,North America,GTM,Central America,16.54892362,-88.38139666,0.218126952,26.60969872,9.336810432,35.63313079,154.6340252,0.000237539,5
423,Iris2001_2001278N12302_2001100906,2001278N12302,Iris,2001,c4,16.2,-89.9,NAt,North America,GTM,Central America,15.93806943,-88.58800998,0.370777657,0,9.309462863,35.63313079,132.054002,0.000210624,5
424,Iris2001_2001278N12302_2001100906,2001278N12302,Iris,2001,c4,16.2,-89.9,NAt,North America,GTM,Central America,15.91112167,-88.54309341,0.132164601,0,9.278117167,35.63313079,207.0511052,-0.000527817,5
425,Iris2001_2001278N12302_2001100906,2001278N12302,Iris,2001,c4,16.2,-89.9,NAt,North America,GTM,Central America,16.27643708,-88.61496063,0.25502303,0,9.415826464,35.63313079,379.4749033,0.000165328,5
426,Iris2001_2001278N12302_2001100906,2001278N12302,Iris,2001,c4,16.2,-89.9,NAt,North America,GTM,Central America,16.28841505,-88.60896986,0.236054228,28.39723213,9.41280008,35.63313079,150.7854006,0.000715209,5
427,Iris2001_2001278N12302_2001100906,2001278N12302,Iris,2001,c4,16.2,-89.9,NAt,North America,GTM,Central America,15.82128866,-88.54309341,0.116639919,0,9.233308526,35.63313079,69.95164871,0.004134746,5
428,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.9132149,-81.56703189,0.539192275,173.6770093,64.68120549,22.26389816,516.3321323,0.000340608,5
429,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.86444868,-81.47634469,0.456801775,169.3631509,64.70605786,22.26389816,538.4912329,0.000308245,5
430,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.84647551,-81.42842954,0.438517927,164.3681217,64.45406817,22.26389816,908.8894369,0.000398456,5
431,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.71352555,-81.27751918,0.372291727,146.6689708,63.87443137,22.26389816,287.9329923,0.00041724,5
432,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.86445171,-81.66199833,0.665115183,136.248532,63.18350878,22.26389816,374.7872854,0.000217132,5
433,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.99021767,-81.73386356,0.41516266,147.7557884,63.78445024,22.26389816,150.217152,0.000635976,5
434,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.43960791,-81.13273234,0.36652525,127.9709782,63.7863462,22.26389816,588.766419,-0.000345205,5
435,Irma2017_2017242N16333_2017091019,2017242N16333,Irma,2017,c5,25.9,-81.7,NAt,North America,USA,Northern America,25.33136579,-80.95327852,0.25971232,118.4725321,63.07995894,22.26389816,487.371963,-0.002,5
436,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.13874687,-84.18822802,0.204508477,120.7535355,56.02200439,7.816949168,920.322781,0.195634044,5
437,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,21.9991402,-84.36720312,0.271266382,104.8711857,56.33030006,7.816949168,653.3390471,0.37737732,5
438,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.37899024,-84.35694419,0.161519574,97.83238501,53.09926316,7.816949168,104.1605584,-2.67E-05,5
439,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.2784297,-83.98633317,0.285408791,108.0036718,52.84882448,7.816949168,468.0713023,-0.000404916,5
440,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.27124299,-83.91327551,0.194220343,106.1217514,52.36649043,7.816949168,280.5056753,-0.000952941,5
441,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.26669364,-83.81299574,0.262934557,102.2091666,51.59647917,7.816949168,357.4641151,-0.000463946,5
442,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.13195458,-84.36143496,0.256093772,109.8071495,55.70822312,7.816949168,448.6650536,0.244613249,5
443,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.41479699,-83.79019688,0.244180505,94.77559552,49.97247121,7.816949168,163.2334292,0.003504904,5
444,Isidore2002_2002258N10300_2002092021,2002258N10300,Isidore,2002,c3,22,-84.1,NAt,North America,CUB,Caribbean,22.72035004,-83.85388763,0.144211013,84.5314428,47.54660107,7.816949168,88.52001821,0.00474972,5
445,Isidore2002_2002258N10300_2002092221,2002258N10300,Isidore,2002,c3,21.3,-89.3,NAt,North America,MEX,Central America,21.47169942,-88.64794369,0.422595004,91.55271172,73.0160215,11.65677928,784.4353511,-0.000568312,5
446,Isidore2002_2002258N10300_2002092221,2002258N10300,Isidore,2002,c3,21.3,-89.3,NAt,North America,MEX,Central America,21.31898011,-89.26174564,0.427635203,133.3579995,72.96448612,11.65677928,515.8270623,-0.00011249,5
447,Isidore2002_2002258N10300_2002092221,2002258N10300,Isidore,2002,c3,21.3,-89.3,NAt,North America,MEX,Central America,21.31897892,-89.27072879,0.43931611,126.9337807,71.72512987,11.65677928,342.7292305,0.000117697,5
448,Isidore2002_2002258N10300_2002092221,2002258N10300,Isidore,2002,c3,21.3,-89.3,NAt,North America,MEX,Central America,21.17524776,-89.89056634,0.062257136,111.5428516,65.97245434,11.65677928,205.9217682,0.00078963,5
449,Ita2014_2014092S11159_2014041112,2014092S11159,Ita,2014,c5,-14.925,145.225,SP,Oceania,AUS,Australasia,-14.84719524,145.1446446,0.18612916,137.1409952,43.05571671,11.40490246,148.8914666,0.001868677,5
450,Ivy2004_2004052S15172_2004022518,2004052S15172,Ivy,2004,c3,-16.35,167.8,SP,Oceania,VUT,Melanesia,-16.17670243,167.5396446,0.224173029,120.6175143,60.64923908,13.72831013,368.5054271,0.080868247,5
451,Ivy2004_2004052S15172_2004022518,2004052S15172,Ivy,2004,c3,-16.35,167.8,SP,Oceania,VUT,Melanesia,-16.12280295,167.4587963,0.222523719,107.7629782,59.52105259,13.72831013,176.9726715,0.20640621,5
452,Jacob2007_2007062S14119_2007031203,2007062S14119,Jacob,2007,c1,-20.3599,118.741,SI,Oceania,AUS,Australasia,-20.00352498,119.0935014,0.336377759,70.59071064,37.22122238,28.18916254,87.02682328,-3.44E-05,5
453,Jacob2007_2007062S14119_2007031203,2007062S14119,Jacob,2007,c1,-20.3599,118.741,SI,Oceania,AUS,Australasia,-20.68624832,117.7100958,0.225840557,35.34299594,39.2405013,28.18916254,102.3605616,0.000462087,5
454,Jimena2009_2009239N12270_2009090213,2009239N12270,Jimena,2009,c4,24.8387,-112.121,EP,North America,MEX,Central America,24.78647519,-112.2406506,0.30856357,119.2284631,38.6852079,22.84878547,37.24625573,0.015825486,5
455,Jimena2009_2009239N12270_2009090213,2009239N12270,Jimena,2009,c4,24.8387,-112.121,EP,North America,MEX,Central America,25.22664929,-112.1059046,0.187263433,127.9043281,37.06610526,22.84878547,85.50699723,0.004178268,5
456,Jimena2009_2009239N12270_2009090213,2009239N12270,Jimena,2009,c4,24.8387,-112.121,EP,North America,MEX,Central America,24.43613159,-111.5938636,0.276640945,99.76451606,34.47363957,22.84878547,84.07262436,0.007722728,5
457,Jimena2009_2009239N12270_2009090213,2009239N12270,Jimena,2009,c4,24.8387,-112.121,EP,North America,MEX,Central America,24.85833891,-112.1568096,0.183393274,0,32.15930504,22.84878547,155.830437,0.005970054,5
458,Jimena2009_2009239N12270_2009090221,2009239N12270,Jimena,2009,c4,26.3125,-112.41,EP,North America,MEX,Central America,25.55902095,-112.0789539,0.194213556,77.39423101,38.45718926,14.38260993,455.9269646,0.002106665,5
459,Jimena2009_2009239N12270_2009090221,2009239N12270,Jimena,2009,c4,26.3125,-112.41,EP,North America,MEX,Central America,26.44835805,-112.8245541,0.183372689,91.69207354,38.52629029,14.38260993,118.1695814,0.00423103,5
460,Jimena2009_2009239N12270_2009090221,2009239N12270,Jimena,2009,c4,26.3125,-112.41,EP,North America,MEX,Central America,26.70288106,-113.1808867,0.17420873,61.6006436,34.08667709,14.38260993,67.674747,0.002676667,5
461,Jova2011_2011279N10257_2011101206,2011279N10257,Jova,2011,c3,19.6,-105.1,EP,North America,MEX,Central America,19.14505521,-104.5510718,0.316451768,60.54475529,32.44395671,18.87935042,111.953543,0.057601203,5
462,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,12.86290508,123.9444383,0.260031291,102.2885895,38.61189185,22.63026914,591.9182476,0.04182523,5
463,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,13.25210694,124.070168,0.223734552,118.3279073,38.5188646,22.63026914,194.6777592,0.021269535,5
464,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,12.58743487,124.1600599,0.137483824,77.69641873,37.57711101,22.63026914,354.1614572,0.084975092,5
465,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,12.99459022,124.177965,0.22359964,86.85697484,39.14932368,22.63026914,37.71942388,0.006940481,5
466,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,13.05480522,123.8967145,0.226726665,137.7435963,39.12399584,22.63026914,398.9664679,0.009250587,5
467,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,12.55160276,124.0432625,0.13425114,81.49896962,37.1202818,22.63026914,397.5918961,0.056674615,5
468,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,13.59346675,124.3216963,0.250027754,95.63073377,36.86580128,22.63026914,165.0849606,0.084374875,5
469,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,13.90790004,123.3829608,0.138510901,104.7467772,34.75120741,22.63026914,785.4116606,0.000408077,5
470,Kammuri2019_2019329N09160_2019120218,2019329N09160,Kammuri,2019,c3,13.1,123.45,WP,Asia,PHL,Southeastern Asia,13.92325143,123.8008162,0.131882284,100.1428375,34.79493958,22.63026914,510.1949681,0.000591381,5
471,Kammuri2019_2019329N09160_2019120306,2019329N09160,Kammuri,2019,c3,13.25,120.95,WP,Asia,PHL,Southeastern Asia,13.1263428,121.4650537,0.29768012,84.72620518,34.12056558,20.05826157,205.6334496,0.050153521,5
472,Kammuri2019_2019329N09160_2019120306,2019329N09160,Kammuri,2019,c3,13.25,120.95,WP,Asia,PHL,Southeastern Asia,13.39943884,121.1308833,0.274975538,136.7758038,35.22074835,20.05826157,818.9763304,0.028023335,5
473,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,19.39658349,-87.53698029,0.259189202,60.91310567,31.19539873,21.08679335,52.42139821,0.012804607,5
474,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,18.21080732,-87.84240749,0.163812386,61.27072263,33.99984075,21.08679335,57.73241043,0.025967951,5
475,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,18.96539216,-87.82444118,0.175646126,75.17782326,33.15378935,21.08679335,51.07955551,0.131727337,15
476,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,18.96539216,-87.82444118,0.175646126,75.17782326,33.15378935,21.08679335,51.07955551,0.131727337,20
477,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,19.00132477,-87.78850857,0.201741198,73.58819323,32.96868334,21.08679335,54.39553935,0.100009396,10
478,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,19.00132542,-87.79749172,0.141902724,73.59300715,32.96921686,21.08679335,106.7318509,0.100009396,15
479,Karl2010_2010257N16282_2010091512,2010257N16282,Karl,2010,c3,18.5,-87.8,NAt,North America,MEX,Central America,19.03725738,-87.80647488,0.162298512,72.10333913,32.79133834,21.08679335,58.99009152,0.207601499,15
480,Katia2017_2017249N22263_2017090903,2017249N22263,Katia,2017,c2,20.6,-97.1,NAt,North America,MEX,Central America,20.51049445,-97.041156,0.204930011,96.89381833,46.33767645,15.25028819,115.9481096,0.001540695,5
